short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,343078,1,4846627,343078,True,chromosome
2,292936,1,4846627,292936,True,chromosome
3,265900,1,4846627,265900,True,chromosome
4,215828,1,4846627,215828,True,chromosome
5,199608,1,4846627,199608,True,chromosome
6,199541,1,4846627,199541,True,chromosome
7,186689,1,4846627,186689,True,chromosome
8,173534,1,4846627,173534,True,chromosome
9,172497,1,4846627,109655,True,chromosome
10,166179,1,4846627,166179,True,chromosome
11,159805,1,4846627,159805,True,chromosome
12,134946,1,4846627,134946,True,chromosome
13,133293,1,4846627,133293,True,chromosome
14,129658,1,4846627,129658,True,chromosome
15,128190,1,4846627,128190,True,chromosome
16,119265,1,4846627,119265,True,chromosome
17,111764,1,4846627,111764,True,chromosome
18,111552,1,4846627,111552,True,chromosome
19,103715,1,4846627,103715,True,chromosome
20,102235,1,4846627,102235,True,chromosome
21,88125,1,4846627,88125,True,chromosome
22,86007,1,4846627,86007,True,chromosome
23,83555,1,4846627,83555,True,chromosome
24,81824,1,4846627,81824,True,chromosome
25,80963,1,4846627,80963,True,chromosome
26,70924,1,4846627,70924,True,chromosome
27,65057,1,4846627,65057,True,chromosome
28,64889,1,4846627,64889,True,chromosome
29,61050,1,4846627,61050,True,chromosome
30,60812,1,4846627,60812,True,chromosome
31,52812,1,4846627,52812,True,chromosome
32,51260,2,52724,50249,True,plasmid
33,48848,1,4846627,48848,True,chromosome
34,45556,1,4846627,45556,True,chromosome
35,43657,1,4846627,43657,True,chromosome
36,43248,1,4846627,43248,True,chromosome
37,36529,1,4846627,36529,True,chromosome
38,30711,1,4846627,30711,True,chromosome
39,29665,1,4846627,29665,True,chromosome
40,26062,1,4846627,26062,True,chromosome
41,25674,1,4846627,25674,True,chromosome
42,24284,1,4846627,24284,True,chromosome
43,21522,1,4846627,21522,True,chromosome
44,16538,1,4846627,16538,True,chromosome
45,11456,1,4846627,11456,True,chromosome
46,11079,1,4846627,11079,True,chromosome
47,9952,1,4846627,9952,True,chromosome
48,9940,1,4846627,9940,True,chromosome
49,9135,1,4846627,9135,True,chromosome
50,8772,1,4846627,8772,True,chromosome
51,8617,1,4846627,8617,True,chromosome
52,7379,1,4846627,7379,True,chromosome
53,6527,1,4846627,6527,True,chromosome
54,4448,1,4846627,4448,True,chromosome
55,2824,1,4846627,2824,True,chromosome
56,1666,1,4846627,1666,True,chromosome
57,1582,1,4846627,1582,True,chromosome
58,1556,1,4846627,1556,True,chromosome
59,1362,1,4846627,1362,True,chromosome
60,1345,1,4846627,1345,True,chromosome
61,1311,1,4846627,1311,True,chromosome
62,1283,1,4846627,1283,True,chromosome
63,1195,1,4846627,1195,True,chromosome
64,1138,1,4846627,1138,True,chromosome
65,1059,1,4846627,1059,True,chromosome
66,1040,1,4846627,1040,True,chromosome
67,1008,1,4846627,1008,True,chromosome
68,1002,1,4846627,1002,True,chromosome
69,981,1,4846627,981,True,chromosome
70,728,1,4846627,728,True,chromosome
71,674,1,4846627,674,True,chromosome
72,620,1,4846627,620,True,chromosome
73,612,1,4846627,612,True,chromosome
74,569,1,4846627,569,True,chromosome
75,514,1,4846627,514,True,chromosome
76,424,1,4846627,424,True,chromosome
77,377,1,4846627,377,True,chromosome
78,352,1,4846627,352,True,chromosome
79,337,1,4846627,337,True,chromosome
80,273,1,4846627,273,True,chromosome
81,270,1,4846627,270,True,chromosome
82,252,1,4846627,252,True,chromosome
83,234,1,4846627,234,True,chromosome
84,234,1,4846627,234,True,chromosome
85,226,1,4846627,226,True,chromosome
86,224,1,4846627,224,True,chromosome
87,221,1,4846627,221,True,chromosome
88,218,1,4846627,218,True,chromosome
89,196,1,4846627,196,True,chromosome
90,192,1,4846627,192,True,chromosome
91,182,1,4846627,182,True,chromosome
92,181,1,4846627,181,True,chromosome
93,181,1,4846627,181,True,chromosome
94,163,1,4846627,163,True,chromosome
95,156,1,4846627,156,True,chromosome
96,156,1,4846627,156,True,chromosome
97,152,1,4846627,152,True,chromosome
99,147,1,4846627,147,True,chromosome
100,146,1,4846627,146,True,chromosome
101,146,1,4846627,146,True,chromosome
102,144,1,4846627,144,True,chromosome
103,140,1,4846627,140,True,chromosome
104,140,1,4846627,140,True,chromosome
105,139,1,4846627,139,True,chromosome
107,130,1,4846627,130,True,chromosome
108,130,1,4846627,130,True,chromosome
109,129,1,4846627,129,True,chromosome
110,128,1,4846627,128,True,chromosome
111,127,1,4846627,127,True,chromosome
112,127,1,4846627,127,True,chromosome
113,126,1,4846627,126,True,chromosome
115,110,1,4846627,110,True,chromosome
