short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,677050,1,2608129,677050,True,chromosome
2,584153,1,2608129,584153,True,chromosome
3,399072,1,2608129,399072,True,chromosome
4,357264,1,2608129,198570,True,chromosome
5,131044,1,2608129,131044,True,chromosome
6,128982,1,2608129,128982,True,chromosome
7,108126,1,2608129,108126,True,chromosome
8,63048,1,2608129,63048,True,chromosome
9,55812,1,2608129,55812,True,chromosome
10,40427,1,2608129,40427,True,chromosome
11,14334,1,2608129,14334,True,chromosome
12,3125,1,2608129,3125,True,chromosome
13,1624,1,2608129,1624,True,chromosome
14,1372,1,2608129,1372,True,chromosome
15,909,1,2608129,909,True,chromosome
16,882,1,2608129,882,True,chromosome
17,836,1,2608129,836,True,chromosome
18,567,1,2608129,567,True,chromosome
19,550,1,2608129,550,True,chromosome
20,480,1,2608129,480,True,chromosome
21,475,1,2608129,475,True,chromosome
22,474,1,2608129,474,True,chromosome
23,468,1,2608129,468,True,chromosome
24,409,1,2608129,409,True,chromosome
25,333,1,2608129,333,True,chromosome
26,310,1,2608129,310,True,chromosome
27,309,1,2608129,309,True,chromosome
28,292,1,2608129,292,True,chromosome
29,270,1,2608129,270,True,chromosome
30,241,1,2608129,241,True,chromosome
31,201,1,2608129,201,True,chromosome
32,197,1,2608129,197,True,chromosome
33,167,1,2608129,167,True,chromosome
34,141,1,2608129,141,True,chromosome
35,139,1,2608129,139,True,chromosome
36,139,1,2608129,139,True,chromosome
37,136,1,2608129,136,True,chromosome
38,132,1,2608129,132,True,chromosome
39,132,1,2608129,132,True,chromosome
40,131,1,2608129,131,True,chromosome
41,131,1,2608129,131,True,chromosome
42,128,1,2608129,128,True,chromosome
43,125,1,2608129,125,True,chromosome
44,125,1,2608129,125,True,chromosome
45,118,1,2608129,118,True,chromosome
46,112,1,2608129,112,True,chromosome
47,109,1,2608129,109,True,chromosome
48,108,1,2608129,108,True,chromosome
