short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,454217,1,1388306,454217,False,chromosome
2,315897,1,1388306,315897,False,chromosome
3,168215,2,1140141,168215,False,chromosome
4,159461,2,1140141,159461,False,chromosome
5,155596,1,1388306,155596,False,chromosome
6,153636,1,1388306,153565,False,chromosome
7,140910,2,1140141,140910,False,chromosome
8,131528,1,1388306,131528,False,chromosome
9,127903,2,1140141,127903,False,chromosome
10,114581,2,1140141,114581,False,chromosome
11,97912,2,1140141,97912,False,chromosome
12,76416,2,1140141,76416,False,chromosome
13,70599,2,1140141,70599,False,chromosome
14,67375,2,1140141,67375,False,chromosome
15,45714,1,1388306,45714,False,chromosome
16,42654,1,1388306,42654,False,chromosome
17,42028,2,1140141,42028,False,chromosome
18,40383,3,50989,40383,True,plasmid
19,32211,2,1140141,32211,False,chromosome
20,30370,1,1388306,30370,False,chromosome
21,29312,1,1388306,29312,False,chromosome
22,14376,1,1388306,14376,False,chromosome
23,8297,2,1140141,8297,False,chromosome
24,2872,NA,NA,2872,NA,ambiguous
25,2734,2,1140141,2734,False,chromosome
26,1626,NA,NA,1626,NA,ambiguous
27,968,2,1140141,968,False,chromosome
28,754,2,1140141,754,False,chromosome
29,727,2,1140141,727,False,chromosome
30,723,2,1140141,723,False,chromosome
31,631,2,1140141,631,False,chromosome
32,515,2,1140141,515,False,chromosome
33,406,2,1140141,406,False,chromosome
34,347,2,1140141,347,False,chromosome
35,339,NA,NA,339,NA,ambiguous
36,317,2,1140141,317,False,chromosome
37,310,2,1140141,310,False,chromosome
38,283,2,1140141,283,False,chromosome
39,269,1,1388306,269,False,chromosome
40,267,2,1140141,267,False,chromosome
41,261,2,1140141,261,False,chromosome
42,243,2,1140141,243,False,chromosome
43,243,2,1140141,243,False,chromosome
44,238,5,1864,238,False,no_label
45,206,2,1140141,206,False,chromosome
46,203,2,1140141,203,False,chromosome
47,197,7,197,197,False,no_label
48,192,2,1140141,192,False,chromosome
49,191,2,1140141,191,False,chromosome
50,183,2,1140141,183,False,chromosome
51,183,1,1388306,183,False,chromosome
52,170,2,1140141,170,False,chromosome
53,169,1,1388306,169,False,chromosome
54,168,NA,NA,168,NA,ambiguous
55,134,2,1140141,134,False,chromosome
56,133,2,1140141,133,False,chromosome
57,131,2,1140141,131,False,chromosome
58,131,2,1140141,131,False,chromosome
59,110,3,50989,110,True,plasmid
60,103,3,50989,103,True,plasmid
