short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,134971,1,2648400,134971,True,chromosome
2,133313,1,2648400,133313,True,chromosome
3,114166,1,2648400,114166,True,chromosome
4,86096,1,2648400,86096,True,chromosome
5,82131,1,2648400,82131,True,chromosome
6,81742,1,2648400,81742,True,chromosome
7,76095,1,2648400,76095,True,chromosome
8,63622,1,2648400,63622,True,chromosome
9,60163,1,2648400,60163,True,chromosome
10,59442,1,2648400,59442,True,chromosome
11,59287,1,2648400,59287,True,chromosome
12,57577,1,2648400,39342,True,chromosome
13,57522,1,2648400,57522,True,chromosome
14,55276,1,2648400,55276,True,chromosome
15,54731,1,2648400,54731,True,chromosome
16,48720,1,2648400,48720,True,chromosome
17,45775,1,2648400,45775,True,chromosome
18,45753,1,2648400,45753,True,chromosome
19,42839,1,2648400,42839,True,chromosome
20,39845,1,2648400,39845,True,chromosome
21,38750,1,2648400,38711,True,chromosome
22,38376,2,293863,38376,True,plasmid
23,37727,3,51728,36125,True,plasmid
24,36572,1,2648400,36572,True,chromosome
25,36554,1,2648400,36554,True,chromosome
26,34110,1,2648400,34110,True,chromosome
27,32987,1,2648400,32987,True,chromosome
28,31540,2,293863,31540,True,plasmid
29,31072,1,2648400,31072,True,chromosome
30,29697,1,2648400,29697,True,chromosome
31,29577,1,2648400,29577,True,chromosome
32,26432,1,2648400,26432,True,chromosome
33,26002,1,2648400,26002,True,chromosome
34,25098,1,2648400,25098,True,chromosome
35,24871,2,293863,24871,True,plasmid
36,24754,1,2648400,24754,True,chromosome
37,24668,1,2648400,24668,True,chromosome
38,24461,1,2648400,24461,True,chromosome
39,24441,1,2648400,24441,True,chromosome
40,24274,1,2648400,24274,True,chromosome
41,23634,1,2648400,23634,True,chromosome
42,23408,1,2648400,23408,True,chromosome
43,22327,1,2648400,22327,True,chromosome
44,22137,1,2648400,22137,True,chromosome
45,21288,1,2648400,21288,True,chromosome
46,20668,1,2648400,20668,True,chromosome
47,18915,1,2648400,18915,True,chromosome
48,18445,1,2648400,18445,True,chromosome
49,18440,1,2648400,18440,True,chromosome
50,17714,1,2648400,17714,True,chromosome
51,17668,1,2648400,17668,True,chromosome
52,17243,1,2648400,17243,True,chromosome
53,17010,1,2648400,17010,True,chromosome
54,16407,1,2648400,16370,True,chromosome
55,16336,1,2648400,16336,True,chromosome
56,16277,1,2648400,16277,True,chromosome
57,15936,1,2648400,15936,True,chromosome
58,14122,1,2648400,14122,True,chromosome
59,13951,1,2648400,13951,True,chromosome
60,13710,1,2648400,13710,True,chromosome
61,13151,1,2648400,13151,True,chromosome
62,13089,1,2648400,13089,True,chromosome
63,12177,1,2648400,12177,True,chromosome
64,12163,2,293863,12163,True,plasmid
65,11849,1,2648400,11849,True,chromosome
66,11624,1,2648400,11624,True,chromosome
67,11407,1,2648400,11407,True,chromosome
68,11258,1,2648400,11258,True,chromosome
69,11072,2,293863,11072,True,plasmid
70,10764,2,293863,10764,True,plasmid
71,10499,1,2648400,10499,True,chromosome
72,10249,1,2648400,10249,True,chromosome
73,10025,2,293863,10025,True,plasmid
74,9980,1,2648400,9961,True,chromosome
75,9107,2,293863,9107,True,plasmid
76,8919,2,293863,8919,True,plasmid
77,8736,1,2648400,8736,True,chromosome
78,8299,1,2648400,8299,True,chromosome
79,8295,2,293863,8295,True,plasmid
80,8232,1,2648400,8232,True,chromosome
81,8070,1,2648400,8070,True,chromosome
82,7657,1,2648400,7656,True,chromosome
83,6738,2,293863,6738,True,plasmid
84,6552,2,293863,6552,True,plasmid
85,6362,3,51728,6362,True,plasmid
86,6001,1,2648400,6001,True,chromosome
87,5730,1,2648400,5730,True,chromosome
88,5694,2,293863,5694,True,plasmid
89,5408,1,2648400,5408,True,chromosome
90,5345,2,293863,3253,True,plasmid
91,5177,4,14221,5141,True,plasmid
92,4995,1,2648400,4995,True,chromosome
93,4808,1,2648400,4808,True,chromosome
94,4800,2,293863,4800,True,plasmid
95,4626,2,293863,4626,True,plasmid
96,4479,1,2648400,4479,True,chromosome
97,4461,6,4461,4461,True,plasmid
98,4299,2,293863,4299,True,plasmid
99,3918,5,11394,3918,True,plasmid
100,3869,2,293863,3869,True,plasmid
101,3833,2,293863,3833,True,plasmid
102,3739,2,293863,3739,True,plasmid
103,3380,1,2648400,3380,True,chromosome
104,3277,1,2648400,3277,True,chromosome
105,3227,3,51728,3227,True,plasmid
106,2792,3,51728,2792,True,plasmid
107,2790,2,293863,2787,True,plasmid
108,2734,2,293863,2734,True,plasmid
109,2651,2,293863,2651,True,plasmid
110,2406,1,2648400,2406,True,chromosome
111,2397,2,293863,2397,True,plasmid
112,2003,2,293863,2003,True,plasmid
113,1996,1,2648400,1996,True,chromosome
114,1958,1,2648400,1958,True,chromosome
115,1928,7,1928,1928,True,plasmid
116,1878,1,2648400,1878,True,chromosome
117,1734,1,2648400,1734,True,chromosome
118,1699,1,2648400,1699,True,chromosome
119,1494,NA,NA,1494,NA,ambiguous
120,1487,2,293863,1487,True,plasmid
121,1469,1,2648400,1469,True,chromosome
122,1466,1,2648400,1466,True,chromosome
123,1463,1,2648400,1463,True,chromosome
124,1431,1,2648400,1431,True,chromosome
125,1424,1,2648400,1424,True,chromosome
126,1376,1,2648400,1376,True,chromosome
127,1360,1,2648400,1360,True,chromosome
128,1341,NA,NA,1341,NA,ambiguous
129,1336,1,2648400,1336,True,chromosome
130,1302,1,2648400,1302,True,chromosome
131,1284,NA,NA,1284,NA,ambiguous
132,1257,1,2648400,1257,True,chromosome
133,1248,2,293863,1248,True,plasmid
134,1237,NA,NA,1237,NA,ambiguous
135,1203,1,2648400,1203,True,chromosome
136,1131,1,2648400,1131,True,chromosome
137,1125,1,2648400,1125,True,chromosome
138,1087,1,2648400,1087,True,chromosome
139,1067,1,2648400,1067,True,chromosome
140,1051,1,2648400,1051,True,chromosome
141,1026,1,2648400,1026,True,chromosome
142,918,NA,NA,918,NA,ambiguous
143,917,2,293863,917,True,plasmid
144,913,1,2648400,913,True,chromosome
145,853,NA,NA,853,NA,ambiguous
146,835,NA,NA,835,NA,ambiguous
147,826,1,2648400,826,True,chromosome
148,778,NA,NA,778,NA,ambiguous
149,776,NA,NA,776,NA,ambiguous
150,771,1,2648400,771,True,chromosome
151,761,NA,NA,761,NA,ambiguous
152,747,NA,NA,747,NA,ambiguous
153,735,2,293863,735,True,plasmid
154,705,2,293863,705,True,plasmid
155,698,1,2648400,698,True,chromosome
156,691,1,2648400,691,True,chromosome
157,691,2,293863,691,True,plasmid
158,682,1,2648400,676,True,chromosome
159,672,2,293863,672,True,plasmid
160,671,5,11394,670,True,plasmid
161,647,NA,NA,647,NA,ambiguous
162,626,2,293863,626,True,plasmid
163,611,1,2648400,611,True,chromosome
164,590,1,2648400,590,True,chromosome
165,559,2,293863,559,True,plasmid
166,528,NA,NA,528,NA,ambiguous
167,520,NA,NA,520,NA,ambiguous
168,504,2,293863,504,True,plasmid
169,503,1,2648400,503,True,chromosome
170,502,1,2648400,502,True,chromosome
171,475,NA,NA,475,NA,ambiguous
172,462,1,2648400,462,True,chromosome
173,462,2,293863,462,True,plasmid
174,462,1,2648400,462,True,chromosome
175,457,NA,NA,457,NA,ambiguous
176,426,2,293863,426,True,plasmid
177,383,1,2648400,383,True,chromosome
178,374,1,2648400,374,True,chromosome
179,370,2,293863,370,True,plasmid
180,370,2,293863,370,True,plasmid
181,342,1,2648400,342,True,chromosome
182,316,1,2648400,316,True,chromosome
183,302,NA,NA,302,NA,ambiguous
184,295,1,2648400,295,True,chromosome
185,288,2,293863,288,True,plasmid
186,285,5,11394,285,True,plasmid
187,280,1,2648400,280,True,chromosome
188,279,4,14221,272,True,plasmid
189,279,1,2648400,279,True,chromosome
190,276,2,293863,276,True,plasmid
191,275,5,11394,275,True,plasmid
192,271,NA,NA,271,NA,ambiguous
193,271,NA,NA,271,NA,ambiguous
194,265,1,2648400,265,True,chromosome
195,264,1,2648400,264,True,chromosome
196,262,1,2648400,262,True,chromosome
197,261,2,293863,261,True,plasmid
198,260,1,2648400,260,True,chromosome
199,250,1,2648400,250,True,chromosome
200,248,1,2648400,248,True,chromosome
201,230,1,2648400,230,True,chromosome
202,230,1,2648400,230,True,chromosome
203,228,2,293863,228,True,plasmid
204,225,2,293863,225,True,plasmid
205,225,2,293863,225,True,plasmid
206,225,2,293863,225,True,plasmid
207,224,NA,NA,224,NA,ambiguous
208,219,NA,NA,219,NA,ambiguous
209,217,1,2648400,217,True,chromosome
210,216,2,293863,216,True,plasmid
211,202,1,2648400,202,True,chromosome
212,195,NA,NA,195,NA,ambiguous
213,194,1,2648400,194,True,chromosome
214,190,NA,NA,190,NA,ambiguous
215,188,1,2648400,188,True,chromosome
216,188,NA,NA,188,NA,ambiguous
217,184,NA,NA,184,NA,ambiguous
218,183,1,2648400,183,True,chromosome
219,183,1,2648400,183,True,chromosome
220,177,NA,NA,177,NA,ambiguous
221,177,4,14221,177,True,plasmid
222,173,2,293863,173,True,plasmid
223,172,1,2648400,172,True,chromosome
224,171,4,14221,171,True,plasmid
225,171,5,11394,171,True,plasmid
226,168,1,2648400,168,True,chromosome
227,168,2,293863,168,True,plasmid
228,166,1,2648400,166,True,chromosome
229,163,2,293863,163,True,plasmid
230,162,NA,NA,162,NA,ambiguous
231,155,2,293863,155,True,plasmid
232,155,2,293863,155,True,plasmid
233,149,1,2648400,149,True,chromosome
234,144,2,293863,144,True,plasmid
235,143,1,2648400,143,True,chromosome
236,143,1,2648400,143,True,chromosome
237,142,1,2648400,142,True,chromosome
238,141,NA,NA,141,NA,ambiguous
239,139,NA,NA,139,NA,ambiguous
240,137,NA,NA,137,NA,ambiguous
241,137,1,2648400,137,True,chromosome
242,135,2,293863,135,True,plasmid
243,133,NA,NA,133,NA,ambiguous
244,130,NA,NA,130,NA,ambiguous
245,129,NA,NA,129,NA,ambiguous
246,128,2,293863,128,True,plasmid
247,127,1,2648400,126,True,chromosome
248,127,1,2648400,127,True,chromosome
249,126,1,2648400,126,True,chromosome
250,124,NA,NA,124,NA,ambiguous
251,121,NA,NA,121,NA,ambiguous
252,120,1,2648400,120,True,chromosome
253,120,1,2648400,120,True,chromosome
254,119,1,2648400,119,True,chromosome
255,118,2,293863,118,True,plasmid
256,118,2,293863,118,True,plasmid
257,113,2,293863,113,True,plasmid
258,106,1,2648400,106,True,chromosome
259,106,1,2648400,106,True,chromosome
260,104,1,2648400,104,True,chromosome
261,103,NA,NA,103,NA,ambiguous
262,102,1,2648400,102,True,chromosome
