short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,116404,1,2990667,116404,True,chromosome
2,115937,1,2990667,115937,True,chromosome
3,97942,1,2990667,83876,True,chromosome
4,95503,1,2990667,95503,True,chromosome
5,93456,1,2990667,93456,True,chromosome
6,90360,1,2990667,90360,True,chromosome
7,81926,1,2990667,81926,True,chromosome
8,81144,1,2990667,81144,True,chromosome
9,79814,1,2990667,79814,True,chromosome
10,76674,1,2990667,76674,True,chromosome
11,71747,1,2990667,53814,True,chromosome
12,65029,1,2990667,65029,True,chromosome
13,62073,1,2990667,62073,True,chromosome
14,60246,1,2990667,60246,True,chromosome
15,59443,1,2990667,59443,True,chromosome
16,57703,1,2990667,57703,True,chromosome
17,56351,1,2990667,56351,True,chromosome
18,53719,1,2990667,53719,True,chromosome
19,52833,1,2990667,52833,True,chromosome
20,50110,1,2990667,50110,True,chromosome
21,49892,1,2990667,49892,True,chromosome
22,48775,1,2990667,48775,True,chromosome
23,45597,1,2990667,45597,True,chromosome
24,43070,3,55609,39249,True,plasmid
25,39086,1,2990667,39086,True,chromosome
26,36857,1,2990667,36857,True,chromosome
27,32302,1,2990667,32302,True,chromosome
28,32004,1,2990667,32004,True,chromosome
29,30355,1,2990667,30355,True,chromosome
30,27222,1,2990667,27222,True,chromosome
31,26090,1,2990667,26090,True,chromosome
32,25601,1,2990667,25601,True,chromosome
33,25508,1,2990667,25508,True,chromosome
34,23823,1,2990667,23823,True,chromosome
35,23664,1,2990667,23664,True,chromosome
36,23582,1,2990667,23582,True,chromosome
37,23117,1,2990667,23117,True,chromosome
38,22860,1,2990667,22860,True,chromosome
39,22746,1,2990667,22746,True,chromosome
40,22713,1,2990667,22713,True,chromosome
41,21926,1,2990667,21926,True,chromosome
42,21512,1,2990667,21512,True,chromosome
43,20666,1,2990667,20666,True,chromosome
44,20368,1,2990667,20368,True,chromosome
45,20268,1,2990667,20268,True,chromosome
46,20048,1,2990667,20048,True,chromosome
47,19681,1,2990667,19681,True,chromosome
48,19661,1,2990667,19661,True,chromosome
49,19311,1,2990667,19311,True,chromosome
50,18994,1,2990667,18994,True,chromosome
51,18920,1,2990667,18920,True,chromosome
52,17434,1,2990667,17434,True,chromosome
53,17111,1,2990667,17111,True,chromosome
54,17011,1,2990667,17011,True,chromosome
55,16829,1,2990667,16829,True,chromosome
56,16533,1,2990667,16533,True,chromosome
57,15861,1,2990667,15861,True,chromosome
58,15317,1,2990667,15317,True,chromosome
59,14844,1,2990667,14844,True,chromosome
60,14659,1,2990667,14659,True,chromosome
61,14627,1,2990667,14627,True,chromosome
62,14485,1,2990667,14485,True,chromosome
63,14483,2,156709,14483,True,plasmid
64,13989,1,2990667,13989,True,chromosome
65,13811,1,2990667,13811,True,chromosome
66,13733,1,2990667,13733,True,chromosome
67,13364,1,2990667,13364,True,chromosome
68,13350,2,156709,13350,True,plasmid
69,13151,1,2990667,13151,True,chromosome
70,12651,1,2990667,12651,True,chromosome
71,11526,1,2990667,11526,True,chromosome
72,11418,1,2990667,11418,True,chromosome
73,11243,1,2990667,11243,True,chromosome
74,10983,1,2990667,10983,True,chromosome
75,9447,1,2990667,9447,True,chromosome
76,8974,1,2990667,8974,True,chromosome
77,8912,3,55609,8912,True,plasmid
78,8739,1,2990667,8739,True,chromosome
79,8665,1,2990667,8665,True,chromosome
80,8497,1,2990667,8497,True,chromosome
81,8292,1,2990667,8292,True,chromosome
82,7787,1,2990667,7787,True,chromosome
83,7697,4,39247,7697,True,plasmid
84,7604,1,2990667,7604,True,chromosome
85,6633,5,27647,6633,True,plasmid
86,6471,6,7985,6471,True,plasmid
87,6447,2,156709,6447,True,plasmid
88,6239,2,156709,6239,True,plasmid
89,6174,7,6174,6174,True,plasmid
90,6138,2,156709,6138,True,plasmid
91,5909,2,156709,5909,True,plasmid
92,5880,2,156709,5880,True,plasmid
93,5472,1,2990667,5472,True,chromosome
94,5362,1,2990667,5362,True,chromosome
95,5347,2,156709,3255,True,plasmid
96,5296,1,2990667,5296,True,chromosome
97,5204,8,5204,5204,True,plasmid
98,5101,2,156709,5101,True,plasmid
99,4913,2,156709,4913,True,plasmid
100,4761,2,156709,4761,True,plasmid
