short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,132784,1,2861356,132784,True,chromosome
2,100366,1,2861356,82432,True,chromosome
3,93332,1,2861356,93332,True,chromosome
4,90691,1,2861356,90672,True,chromosome
5,90361,1,2861356,90359,True,chromosome
6,77659,1,2861356,77659,True,chromosome
7,75917,1,2861356,75911,True,chromosome
8,67952,1,2861356,67952,True,chromosome
9,66571,1,2861356,66571,True,chromosome
10,63899,1,2861356,63899,True,chromosome
11,61802,1,2861356,61802,True,chromosome
12,56215,1,2861356,56214,True,chromosome
13,55507,1,2861356,55507,True,chromosome
14,52103,1,2861356,52103,True,chromosome
15,49256,1,2861356,49245,True,chromosome
16,47826,1,2861356,47826,True,chromosome
17,47088,1,2861356,47088,True,chromosome
18,45671,2,241550,45671,True,plasmid
19,43019,1,2861356,43019,True,chromosome
20,42890,1,2861356,42890,True,chromosome
21,42263,1,2861356,42242,True,chromosome
22,39012,1,2861356,39012,True,chromosome
23,35729,1,2861356,35729,True,chromosome
24,34590,1,2861356,34590,True,chromosome
25,34121,1,2861356,34121,True,chromosome
26,33170,1,2861356,33170,True,chromosome
27,32605,1,2861356,32604,True,chromosome
28,32539,1,2861356,32539,True,chromosome
29,32059,1,2861356,31898,True,chromosome
30,31521,1,2861356,31521,True,chromosome
31,31336,1,2861356,31316,True,chromosome
32,31093,1,2861356,31093,True,chromosome
33,30787,1,2861356,30787,True,chromosome
34,28575,1,2861356,28558,True,chromosome
35,26989,1,2861356,26989,True,chromosome
36,26624,1,2861356,26623,True,chromosome
37,26168,1,2861356,26168,True,chromosome
38,25768,1,2861356,25765,True,chromosome
39,25651,2,241550,25651,True,plasmid
40,25051,1,2861356,25051,True,chromosome
41,23872,1,2861356,23872,True,chromosome
42,23834,1,2861356,23834,True,chromosome
43,23268,1,2861356,23268,True,chromosome
44,23036,1,2861356,23036,True,chromosome
45,22996,1,2861356,22996,True,chromosome
46,22912,1,2861356,22912,True,chromosome
47,22176,1,2861356,22176,True,chromosome
48,21927,1,2861356,21927,True,chromosome
49,21764,1,2861356,21764,True,chromosome
50,20302,2,241550,20302,True,plasmid
51,19513,1,2861356,19513,True,chromosome
52,19483,1,2861356,19483,True,chromosome
53,19467,1,2861356,19467,True,chromosome
54,19416,1,2861356,19416,True,chromosome
55,18195,1,2861356,18195,True,chromosome
56,16562,1,2861356,16543,True,chromosome
57,16506,1,2861356,16506,True,chromosome
58,16372,1,2861356,16247,True,chromosome
59,16137,1,2861356,16118,True,chromosome
60,15370,1,2861356,15370,True,chromosome
61,15354,1,2861356,15354,True,chromosome
62,15233,1,2861356,15233,True,chromosome
63,14997,1,2861356,14997,True,chromosome
64,14997,1,2861356,14997,True,chromosome
65,14552,1,2861356,14552,True,chromosome
66,14162,1,2861356,14159,True,chromosome
67,13234,1,2861356,13234,True,chromosome
68,12750,1,2861356,12750,True,chromosome
69,12503,1,2861356,12503,True,chromosome
70,11980,1,2861356,11980,True,chromosome
71,11933,2,241550,11933,True,plasmid
72,11926,1,2861356,11904,True,chromosome
73,11079,1,2861356,11079,True,chromosome
74,10764,2,241550,10764,True,plasmid
75,10157,1,2861356,10157,True,chromosome
76,9815,1,2861356,9815,True,chromosome
77,8994,3,49844,8994,True,plasmid
78,8948,2,241550,8948,True,plasmid
79,8913,1,2861356,8913,True,chromosome
80,8702,1,2861356,8700,True,chromosome
81,8668,1,2861356,8668,True,chromosome
82,8425,1,2861356,8425,True,chromosome
83,8357,1,2861356,8357,True,chromosome
84,8320,1,2861356,8320,True,chromosome
85,8294,1,2861356,8294,True,chromosome
86,7605,1,2861356,7605,True,chromosome
87,7568,2,241550,7568,True,plasmid
88,7501,1,2861356,7478,True,chromosome
89,7433,1,2861356,7433,True,chromosome
90,7226,1,2861356,7226,True,chromosome
91,6876,1,2861356,6857,True,chromosome
92,6376,1,2861356,6376,True,chromosome
93,6305,1,2861356,6305,True,chromosome
94,6089,1,2861356,6089,True,chromosome
95,5586,2,241550,5586,True,plasmid
96,5484,1,2861356,5484,True,chromosome
97,5211,1,2861356,5211,True,chromosome
98,5205,2,241550,5205,True,plasmid
99,5022,2,241550,5022,True,plasmid
100,4716,2,241550,4716,True,plasmid
101,4702,3,49844,4702,True,plasmid
102,4597,1,2861356,4597,True,chromosome
103,4467,1,2861356,4467,True,chromosome
104,4436,1,2861356,4436,True,chromosome
105,4427,2,241550,4427,True,plasmid
106,4422,2,241550,4422,True,plasmid
107,4376,1,2861356,4376,True,chromosome
108,4186,2,241550,4186,True,plasmid
109,4182,1,2861356,4158,True,chromosome
110,4083,1,2861356,4083,True,chromosome
111,4075,1,2861356,4075,True,chromosome
112,4044,1,2861356,4044,True,chromosome
113,3911,2,241550,3911,True,plasmid
114,3868,2,241550,3868,True,plasmid
115,3429,2,241550,3255,True,plasmid
116,3405,3,49844,3405,True,plasmid
117,3102,3,49844,3102,True,plasmid
118,3099,3,49844,3099,True,plasmid
119,2975,1,2861356,2975,True,chromosome
120,2906,2,241550,2906,True,plasmid
121,2709,1,2861356,2709,True,chromosome
122,2621,2,241550,2621,True,plasmid
123,2487,1,2861356,2487,True,chromosome
124,2446,1,2861356,2446,True,chromosome
125,2409,1,2861356,2409,True,chromosome
126,2311,2,241550,2311,True,plasmid
127,2166,1,2861356,2166,True,chromosome
128,2046,1,2861356,2046,True,chromosome
129,2005,2,241550,2005,True,plasmid
130,1989,1,2861356,1970,True,chromosome
131,1921,2,241550,1921,True,plasmid
132,1831,1,2861356,1831,True,chromosome
133,1830,3,49844,1830,True,plasmid
134,1763,2,241550,1763,True,plasmid
135,1678,1,2861356,1678,True,chromosome
136,1647,2,241550,1647,True,plasmid
137,1595,2,241550,1595,True,plasmid
138,1565,3,49844,1565,True,plasmid
139,1425,1,2861356,1425,True,chromosome
140,1363,1,2861356,1363,True,chromosome
141,1352,NA,NA,1352,NA,ambiguous
142,1345,2,241550,1345,True,plasmid
143,1339,2,241550,1339,True,plasmid
144,1314,NA,NA,1314,NA,ambiguous
145,1307,2,241550,1307,True,plasmid
146,1307,1,2861356,1307,True,chromosome
147,1128,1,2861356,1128,True,chromosome
148,1069,3,49844,1069,True,plasmid
149,1068,1,2861356,1068,True,chromosome
150,1047,3,49844,1047,True,plasmid
151,1034,NA,NA,1034,NA,ambiguous
152,1021,3,49844,1021,True,plasmid
153,1006,1,2861356,1006,True,chromosome
154,993,1,2861356,993,True,chromosome
155,993,1,2861356,993,True,chromosome
156,953,NA,NA,953,NA,ambiguous
157,938,3,49844,938,True,plasmid
158,922,1,2861356,922,True,chromosome
159,917,2,241550,917,True,plasmid
160,912,2,241550,912,True,plasmid
161,901,3,49844,901,True,plasmid
162,897,1,2861356,897,True,chromosome
163,879,1,2861356,875,True,chromosome
164,874,1,2861356,874,True,chromosome
165,840,2,241550,840,True,plasmid
166,840,NA,NA,840,NA,ambiguous
167,825,1,2861356,825,True,chromosome
168,824,3,49844,824,True,plasmid
169,795,1,2861356,793,True,chromosome
170,794,NA,NA,794,NA,ambiguous
171,781,3,49844,781,True,plasmid
172,712,NA,NA,712,NA,ambiguous
173,712,1,2861356,712,True,chromosome
174,711,NA,NA,711,NA,ambiguous
176,690,1,2861356,690,True,chromosome
177,655,NA,NA,655,NA,ambiguous
178,642,3,49844,642,True,plasmid
179,640,2,241550,640,True,plasmid
180,636,3,49844,636,True,plasmid
181,626,NA,NA,626,NA,ambiguous
182,608,NA,NA,608,NA,ambiguous
183,607,2,241550,607,True,plasmid
184,602,1,2861356,602,True,chromosome
185,599,1,2861356,599,True,chromosome
186,597,1,2861356,596,True,chromosome
187,568,2,241550,568,True,plasmid
188,557,3,49844,557,True,plasmid
189,535,1,2861356,535,True,chromosome
190,535,1,2861356,535,True,chromosome
191,528,NA,NA,528,NA,ambiguous
192,528,2,241550,528,True,plasmid
193,523,1,2861356,523,True,chromosome
194,519,1,2861356,519,True,chromosome
196,517,1,2861356,517,True,chromosome
197,516,3,49844,516,True,plasmid
199,493,1,2861356,493,True,chromosome
200,492,1,2861356,492,True,chromosome
201,468,1,2861356,468,True,chromosome
202,461,1,2861356,461,True,chromosome
205,428,NA,NA,428,NA,ambiguous
206,408,2,241550,408,True,plasmid
207,393,1,2861356,393,True,chromosome
208,385,1,2861356,385,True,chromosome
209,382,NA,NA,382,NA,ambiguous
210,372,1,2861356,372,True,chromosome
213,355,NA,NA,355,NA,ambiguous
215,351,2,241550,351,True,plasmid
216,345,2,241550,345,True,plasmid
