short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,539224,1,6014612,539224,True,chromosome
2,515162,1,6014612,515162,True,chromosome
3,423340,1,6014612,423340,True,chromosome
4,348200,1,6014612,348200,True,chromosome
5,326519,1,6014612,326519,True,chromosome
6,295576,1,6014612,295576,True,chromosome
7,256936,1,6014612,256936,True,chromosome
8,250886,1,6014612,250886,True,chromosome
9,224612,1,6014612,224612,True,chromosome
10,203263,1,6014612,203263,True,chromosome
11,197432,1,6014612,197432,True,chromosome
12,189777,1,6014612,189776,True,chromosome
13,182851,1,6014612,182851,True,chromosome
14,159076,1,6014612,159076,True,chromosome
15,151719,2,220911,93109,True,plasmid
16,146808,1,6014612,146786,True,chromosome
17,145746,1,6014612,145746,True,chromosome
18,142565,1,6014612,142565,True,chromosome
19,141999,1,6014612,141999,True,chromosome
20,133711,1,6014612,133711,True,chromosome
21,111283,1,6014612,111283,True,chromosome
22,101600,1,6014612,73188,True,chromosome
23,96717,1,6014612,96717,True,chromosome
24,92445,1,6014612,92445,True,chromosome
25,79676,1,6014612,79676,True,chromosome
26,74426,1,6014612,74426,True,chromosome
27,66433,1,6014612,66433,True,chromosome
28,63064,1,6014612,63064,True,chromosome
29,60155,1,6014612,60155,True,chromosome
30,52525,1,6014612,52525,True,chromosome
31,52028,1,6014612,52028,True,chromosome
32,50467,1,6014612,50467,True,chromosome
33,42186,1,6014612,42186,True,chromosome
34,30755,2,220911,30755,True,plasmid
35,28670,1,6014612,28670,True,chromosome
36,26021,1,6014612,26021,True,chromosome
37,23058,1,6014612,23058,True,chromosome
38,16714,1,6014612,16714,True,chromosome
39,14726,1,6014612,14726,True,chromosome
40,13587,1,6014612,13585,True,chromosome
41,12189,2,220911,12189,True,plasmid
42,10292,1,6014612,10292,True,chromosome
43,5630,1,6014612,5630,True,chromosome
44,4816,2,220911,4816,True,plasmid
45,4386,2,220911,4386,True,plasmid
46,4161,1,6014612,4161,True,chromosome
47,4048,1,6014612,4048,True,chromosome
48,2269,1,6014612,2269,True,chromosome
49,2211,1,6014612,2211,True,chromosome
50,2011,1,6014612,2011,True,chromosome
51,1957,2,220911,1957,True,plasmid
52,1560,2,220911,1560,True,plasmid
53,1387,1,6014612,1387,True,chromosome
54,1359,1,6014612,1359,True,chromosome
55,1270,2,220911,1270,True,plasmid
56,1249,1,6014612,1249,True,chromosome
57,1198,1,6014612,1198,True,chromosome
58,1090,1,6014612,1090,True,chromosome
59,1084,2,220911,1084,True,plasmid
60,1047,2,220911,1047,True,plasmid
61,1040,2,220911,1040,True,plasmid
62,1013,1,6014612,1013,True,chromosome
63,879,1,6014612,879,True,chromosome
64,847,1,6014612,847,True,chromosome
65,838,1,6014612,838,True,chromosome
66,838,1,6014612,838,True,chromosome
67,813,1,6014612,813,True,chromosome
68,799,1,6014612,799,True,chromosome
69,772,2,220911,772,True,plasmid
70,743,1,6014612,743,True,chromosome
71,701,1,6014612,701,True,chromosome
72,683,1,6014612,683,True,chromosome
73,624,1,6014612,624,True,chromosome
74,612,2,220911,612,True,plasmid
75,603,1,6014612,603,True,chromosome
76,581,1,6014612,581,True,chromosome
77,547,1,6014612,547,True,chromosome
78,532,1,6014612,532,True,chromosome
79,532,1,6014612,532,True,chromosome
80,520,1,6014612,519,True,chromosome
81,475,1,6014612,475,True,chromosome
82,469,1,6014612,469,True,chromosome
83,440,1,6014612,440,True,chromosome
84,405,1,6014612,405,True,chromosome
85,367,1,6014612,367,True,chromosome
86,365,2,220911,365,True,plasmid
87,356,1,6014612,356,True,chromosome
88,356,1,6014612,356,True,chromosome
89,354,1,6014612,354,True,chromosome
90,347,1,6014612,347,True,chromosome
91,308,2,220911,308,True,plasmid
92,306,1,6014612,306,True,chromosome
93,306,1,6014612,306,True,chromosome
94,295,1,6014612,295,True,chromosome
95,292,1,6014612,292,True,chromosome
96,275,1,6014612,275,True,chromosome
97,260,1,6014612,260,True,chromosome
98,251,1,6014612,251,True,chromosome
99,242,1,6014612,242,True,chromosome
100,227,1,6014612,227,True,chromosome
101,225,1,6014612,225,True,chromosome
102,218,1,6014612,218,True,chromosome
103,213,1,6014612,213,True,chromosome
104,212,1,6014612,212,True,chromosome
105,211,1,6014612,211,True,chromosome
106,210,1,6014612,210,True,chromosome
107,206,2,220911,206,True,plasmid
108,194,1,6014612,194,True,chromosome
109,190,1,6014612,190,True,chromosome
110,186,2,220911,186,True,plasmid
111,179,1,6014612,179,True,chromosome
112,173,1,6014612,173,True,chromosome
113,173,1,6014612,173,True,chromosome
114,173,1,6014612,173,True,chromosome
115,172,1,6014612,172,True,chromosome
116,171,1,6014612,171,True,chromosome
117,170,1,6014612,170,True,chromosome
118,167,1,6014612,167,True,chromosome
119,161,1,6014612,161,True,chromosome
120,157,2,220911,157,True,plasmid
121,155,1,6014612,155,True,chromosome
122,151,1,6014612,151,True,chromosome
123,150,1,6014612,150,True,chromosome
124,144,1,6014612,144,True,chromosome
125,140,1,6014612,140,True,chromosome
126,129,1,6014612,129,True,chromosome
127,129,1,6014612,129,True,chromosome
128,125,1,6014612,125,True,chromosome
129,123,2,220911,123,True,plasmid
130,123,1,6014612,123,True,chromosome
131,121,1,6014612,121,True,chromosome
132,118,1,6014612,118,True,chromosome
133,118,1,6014612,118,True,chromosome
134,113,1,6014612,113,True,chromosome
135,108,1,6014612,108,True,chromosome
136,106,1,6014612,106,True,chromosome
