short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,707958,1,5777857,707958,True,chromosome
2,687588,1,5777857,687588,True,chromosome
3,435495,1,5777857,435495,True,chromosome
4,408894,1,5777857,408894,True,chromosome
5,289794,1,5777857,289794,True,chromosome
6,264657,1,5777857,264657,True,chromosome
7,250431,1,5777857,250431,True,chromosome
8,244154,1,5777857,244154,True,chromosome
9,230690,1,5777857,230690,True,chromosome
10,212974,1,5777857,212974,True,chromosome
11,204480,1,5777857,204480,True,chromosome
12,173609,1,5777857,173609,True,chromosome
13,161456,1,5777857,161456,True,chromosome
14,133438,1,5777857,133438,True,chromosome
15,128262,1,5777857,128262,True,chromosome
16,120012,1,5777857,120012,True,chromosome
17,113494,1,5777857,113494,True,chromosome
18,103677,1,5777857,58445,True,chromosome
19,102078,1,5777857,102078,True,chromosome
20,94898,1,5777857,94898,True,chromosome
21,91082,2,156264,53084,True,plasmid
22,90315,3,98663,52861,True,plasmid
23,74325,1,5777857,74325,True,chromosome
24,70265,1,5777857,70265,True,chromosome
25,67732,1,5777857,67732,True,chromosome
26,67715,1,5777857,67715,True,chromosome
27,52497,1,5777857,52497,True,chromosome
28,44215,1,5777857,44215,True,chromosome
29,42686,1,5777857,42686,True,chromosome
30,39970,1,5777857,39970,True,chromosome
31,39250,1,5777857,39250,True,chromosome
32,35861,1,5777857,35861,True,chromosome
33,22429,1,5777857,22429,True,chromosome
34,22335,1,5777857,22335,True,chromosome
35,20093,2,156264,20093,True,plasmid
36,19830,1,5777857,19830,True,chromosome
37,14233,2,156264,14233,True,plasmid
38,13573,1,5777857,13573,True,chromosome
39,12121,1,5777857,12121,True,chromosome
40,6444,2,156264,6444,True,plasmid
41,6005,2,156264,6005,True,plasmid
42,5616,3,98663,5616,True,plasmid
43,4667,4,4667,4667,True,plasmid
44,4479,5,4479,4479,True,plasmid
45,3764,2,156264,3764,True,plasmid
46,2786,1,5777857,2786,True,chromosome
47,2761,2,156264,2761,True,plasmid
48,2281,NA,NA,2281,NA,ambiguous
49,2105,2,156264,2105,True,plasmid
50,2006,1,5777857,2006,True,chromosome
51,1889,NA,NA,1889,NA,ambiguous
52,1746,1,5777857,1746,True,chromosome
53,1697,6,1697,1697,True,plasmid
54,1624,1,5777857,1624,True,chromosome
55,1332,NA,NA,1332,NA,ambiguous
56,1261,1,5777857,1261,True,chromosome
57,1200,NA,NA,1200,NA,ambiguous
58,1074,1,5777857,1074,True,chromosome
59,1043,1,5777857,1043,True,chromosome
60,827,1,5777857,827,True,chromosome
61,816,1,5777857,816,True,chromosome
62,800,1,5777857,800,True,chromosome
63,528,1,5777857,528,True,chromosome
64,517,1,5777857,517,True,chromosome
65,514,1,5777857,514,True,chromosome
66,487,1,5777857,487,True,chromosome
67,484,1,5777857,484,True,chromosome
68,429,1,5777857,429,True,chromosome
69,394,1,5777857,394,True,chromosome
70,385,1,5777857,385,True,chromosome
71,383,NA,NA,383,NA,ambiguous
72,369,1,5777857,369,True,chromosome
73,363,1,5777857,363,True,chromosome
74,354,1,5777857,354,True,chromosome
75,319,1,5777857,319,True,chromosome
76,278,1,5777857,278,True,chromosome
77,239,1,5777857,239,True,chromosome
78,229,1,5777857,229,True,chromosome
79,188,1,5777857,188,True,chromosome
80,187,1,5777857,187,True,chromosome
81,182,1,5777857,182,True,chromosome
82,180,1,5777857,180,True,chromosome
83,171,1,5777857,171,True,chromosome
84,167,1,5777857,167,True,chromosome
85,162,1,5777857,162,True,chromosome
86,149,1,5777857,149,True,chromosome
87,146,2,156264,146,True,plasmid
88,140,1,5777857,140,True,chromosome
89,140,1,5777857,140,True,chromosome
90,140,1,5777857,140,True,chromosome
91,137,1,5777857,137,True,chromosome
92,134,1,5777857,134,True,chromosome
93,132,1,5777857,132,True,chromosome
94,131,2,156264,131,True,plasmid
95,130,1,5777857,130,True,chromosome
96,128,1,5777857,128,True,chromosome
97,127,1,5777857,127,True,chromosome
98,126,1,5777857,126,True,chromosome
99,125,1,5777857,125,True,chromosome
100,113,1,5777857,113,True,chromosome
101,112,1,5777857,112,True,chromosome
102,105,1,5777857,105,True,chromosome
103,105,1,5777857,105,True,chromosome
104,104,1,5777857,104,True,chromosome
