short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,587418,1,5991091,587418,True,chromosome
2,435285,1,5991091,435285,True,chromosome
3,356323,1,5991091,356323,True,chromosome
4,342264,1,5991091,342264,True,chromosome
5,325435,1,5991091,324486,True,chromosome
6,321916,1,5991091,321916,True,chromosome
7,265386,1,5991091,265386,True,chromosome
8,244763,1,5991091,244763,True,chromosome
9,199913,1,5991091,199913,True,chromosome
10,173713,1,5991091,173713,True,chromosome
11,162278,1,5991091,162278,True,chromosome
12,160699,1,5991091,160699,True,chromosome
13,154945,1,5991091,154945,True,chromosome
14,143275,1,5991091,143275,True,chromosome
15,137889,1,5991091,137889,True,chromosome
16,135134,1,5991091,135134,True,chromosome
17,130363,1,5991091,130363,True,chromosome
18,127999,1,5991091,127999,True,chromosome
19,124247,1,5991091,124247,True,chromosome
20,121892,1,5991091,121892,True,chromosome
21,113372,1,5991091,113372,True,chromosome
22,97582,1,5991091,97582,True,chromosome
23,90350,1,5991091,90350,True,chromosome
24,90318,1,5991091,58613,True,chromosome
25,89683,2,272299,72572,True,plasmid
26,85187,1,5991091,85187,True,chromosome
27,81518,1,5991091,81518,True,chromosome
28,81395,1,5991091,81395,True,chromosome
29,74612,1,5991091,74612,True,chromosome
30,71361,1,5991091,71361,True,chromosome
31,67921,1,5991091,67921,True,chromosome
32,51267,1,5991091,51267,True,chromosome
33,45489,1,5991091,45489,True,chromosome
34,41027,1,5991091,41027,True,chromosome
35,39712,1,5991091,39712,True,chromosome
36,39601,1,5991091,39601,True,chromosome
37,39245,3,229410,39245,True,plasmid
38,35180,3,229410,35180,True,plasmid
39,29220,4,120655,29220,True,plasmid
40,28560,1,5991091,28560,True,chromosome
41,27443,2,272299,27443,True,plasmid
42,26573,1,5991091,26573,True,chromosome
43,26292,3,229410,26292,True,plasmid
44,18684,2,272299,18684,True,plasmid
45,17504,1,5991091,17504,True,chromosome
46,14866,3,229410,9999,True,plasmid
47,12499,1,5991091,12499,True,chromosome
48,12227,4,120655,12227,True,plasmid
49,11883,4,120655,11883,True,plasmid
50,10696,3,229410,10696,True,plasmid
51,10533,3,229410,10533,True,plasmid
52,10162,2,272299,10162,True,plasmid
53,9502,4,120655,9502,True,plasmid
54,9373,3,229410,9373,True,plasmid
55,9362,2,272299,9362,True,plasmid
56,8433,1,5991091,8433,True,chromosome
57,8319,2,272299,8319,True,plasmid
58,7833,3,229410,7833,True,plasmid
59,7789,1,5991091,7789,True,chromosome
60,7485,3,229410,7485,True,plasmid
61,7405,1,5991091,7405,True,chromosome
62,5344,3,229410,5344,True,plasmid
63,5101,3,229410,5101,True,plasmid
64,4513,2,272299,4513,True,plasmid
65,4355,2,272299,4355,True,plasmid
66,4319,4,120655,4319,True,plasmid
67,4178,2,272299,4178,True,plasmid
68,4177,4,120655,4177,True,plasmid
69,4047,2,272299,4047,True,plasmid
70,3943,2,272299,3943,True,plasmid
71,3925,4,120655,3925,True,plasmid
72,3868,1,5991091,3868,True,chromosome
73,3600,3,229410,3600,True,plasmid
74,3374,2,272299,3374,True,plasmid
75,3064,2,272299,3064,True,plasmid
76,3000,2,272299,3000,True,plasmid
77,2930,4,120655,2930,True,plasmid
78,2888,1,5991091,2888,True,chromosome
79,2839,3,229410,2839,True,plasmid
80,2623,2,272299,2623,True,plasmid
81,2610,4,120655,2610,True,plasmid
82,2605,NA,NA,2605,NA,ambiguous
83,2577,1,5991091,2577,True,chromosome
84,2427,3,229410,2427,True,plasmid
85,2413,4,120655,2413,True,plasmid
86,2339,3,229410,2339,True,plasmid
87,2330,2,272299,2330,True,plasmid
88,2303,4,120655,1080,True,plasmid
89,2275,NA,NA,2275,NA,ambiguous
90,2188,2,272299,2188,True,plasmid
91,2179,1,5991091,2179,True,chromosome
92,2166,3,229410,2166,True,plasmid
93,2093,1,5991091,2093,True,chromosome
94,2069,NA,NA,2069,NA,ambiguous
95,1980,1,5991091,1980,True,chromosome
96,1948,2,272299,1948,True,plasmid
97,1914,NA,NA,1914,NA,ambiguous
98,1897,1,5991091,1897,True,chromosome
99,1828,2,272299,1828,True,plasmid
100,1741,3,229410,161,True,plasmid
101,1732,3,229410,1732,True,plasmid
102,1627,3,229410,1627,True,plasmid
103,1597,2,272299,1597,True,plasmid
104,1581,1,5991091,1581,True,chromosome
105,1578,4,120655,1578,True,plasmid
106,1522,2,272299,1522,True,plasmid
107,1481,3,229410,1481,True,plasmid
108,1451,4,120655,1451,True,plasmid
109,1443,5,1443,1443,True,plasmid
110,1367,2,272299,1367,True,plasmid
111,1350,2,272299,1350,True,plasmid
112,1343,NA,NA,1343,NA,ambiguous
113,1239,1,5991091,1239,True,chromosome
114,1205,1,5991091,1205,True,chromosome
115,1178,2,272299,1178,True,plasmid
116,1159,4,120655,1159,True,plasmid
117,1102,NA,NA,1102,NA,ambiguous
118,1096,NA,NA,1096,NA,ambiguous
119,1068,NA,NA,1068,NA,ambiguous
120,1056,1,5991091,1056,True,chromosome
121,1053,1,5991091,1053,True,chromosome
122,1042,3,229410,1042,True,plasmid
123,1013,1,5991091,1013,True,chromosome
124,1012,1,5991091,1012,True,chromosome
125,1012,1,5991091,1012,True,chromosome
126,937,NA,NA,937,NA,ambiguous
127,931,2,272299,931,True,plasmid
128,894,2,272299,894,True,plasmid
129,888,4,120655,888,True,plasmid
130,866,4,120655,866,True,plasmid
131,857,3,229410,857,True,plasmid
132,841,2,272299,841,True,plasmid
133,828,3,229410,828,True,plasmid
134,789,4,120655,789,True,plasmid
135,773,1,5991091,773,True,chromosome
136,756,2,272299,756,True,plasmid
137,732,4,120655,732,True,plasmid
138,732,2,272299,732,True,plasmid
139,730,4,120655,730,True,plasmid
140,730,2,272299,730,True,plasmid
141,709,2,272299,709,True,plasmid
142,706,1,5991091,706,True,chromosome
143,706,1,5991091,706,True,chromosome
144,684,1,5991091,684,True,chromosome
145,679,1,5991091,679,True,chromosome
146,679,1,5991091,679,True,chromosome
147,666,3,229410,666,True,plasmid
148,655,3,229410,655,True,plasmid
149,604,4,120655,604,True,plasmid
150,590,1,5991091,590,True,chromosome
151,590,4,120655,590,True,plasmid
153,543,3,229410,543,True,plasmid
154,542,2,272299,542,True,plasmid
155,533,1,5991091,533,True,chromosome
156,532,3,229410,532,True,plasmid
157,529,NA,NA,529,NA,ambiguous
158,528,1,5991091,528,True,chromosome
159,504,2,272299,504,True,plasmid
160,489,1,5991091,489,True,chromosome
161,488,1,5991091,488,True,chromosome
162,481,1,5991091,481,True,chromosome
163,479,1,5991091,479,True,chromosome
165,460,4,120655,460,True,plasmid
166,454,4,120655,454,True,plasmid
167,440,1,5991091,440,True,chromosome
168,438,3,229410,438,True,plasmid
169,434,1,5991091,434,True,chromosome
170,434,1,5991091,434,True,chromosome
171,432,3,229410,432,True,plasmid
172,432,2,272299,432,True,plasmid
173,423,2,272299,423,True,plasmid
174,423,4,120655,423,True,plasmid
175,417,NA,NA,417,NA,ambiguous
176,403,2,272299,403,True,plasmid
177,399,2,272299,399,True,plasmid
178,399,3,229410,399,True,plasmid
179,398,1,5991091,398,True,chromosome
180,397,3,229410,388,True,plasmid
181,396,1,5991091,396,True,chromosome
182,396,1,5991091,396,True,chromosome
183,391,4,120655,391,True,plasmid
184,388,NA,NA,388,NA,ambiguous
185,382,NA,NA,382,NA,ambiguous
186,379,1,5991091,379,True,chromosome
187,371,2,272299,371,True,plasmid
188,364,NA,NA,364,NA,ambiguous
189,356,1,5991091,356,True,chromosome
190,356,1,5991091,356,True,chromosome
191,355,3,229410,355,True,plasmid
193,346,4,120655,346,True,plasmid
194,338,2,272299,338,True,plasmid
196,320,1,5991091,320,True,chromosome
197,316,1,5991091,316,True,chromosome
198,316,1,5991091,316,True,chromosome
199,307,4,120655,307,True,plasmid
200,299,2,272299,299,True,plasmid
201,299,1,5991091,299,True,chromosome
202,297,3,229410,297,True,plasmid
203,293,1,5991091,293,True,chromosome
204,291,2,272299,291,True,plasmid
205,283,2,272299,283,True,plasmid
206,280,1,5991091,280,True,chromosome
207,280,NA,NA,280,NA,ambiguous
208,274,4,120655,274,True,plasmid
209,272,1,5991091,272,True,chromosome
210,272,2,272299,272,True,plasmid
211,272,4,120655,272,True,plasmid
212,270,2,272299,270,True,plasmid
213,268,3,229410,268,True,plasmid
214,264,2,272299,264,True,plasmid
215,260,1,5991091,260,True,chromosome
216,258,4,120655,258,True,plasmid
217,251,2,272299,251,True,plasmid
218,251,1,5991091,251,True,chromosome
219,249,4,120655,249,True,plasmid
220,248,1,5991091,248,True,chromosome
221,248,4,120655,248,True,plasmid
222,247,1,5991091,247,True,chromosome
223,244,2,272299,244,True,plasmid
224,243,1,5991091,243,True,chromosome
225,242,1,5991091,242,True,chromosome
226,232,1,5991091,232,True,chromosome
227,232,1,5991091,232,True,chromosome
228,228,2,272299,228,True,plasmid
229,227,1,5991091,227,True,chromosome
230,218,1,5991091,218,True,chromosome
231,210,1,5991091,210,True,chromosome
232,208,1,5991091,208,True,chromosome
233,205,2,272299,205,True,plasmid
234,204,3,229410,204,True,plasmid
235,203,1,5991091,203,True,chromosome
236,203,1,5991091,203,True,chromosome
