short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,744248,1,5825889,744248,True,chromosome
2,456115,1,5825889,456115,True,chromosome
3,435495,1,5825889,435495,True,chromosome
4,408894,1,5825889,408894,True,chromosome
5,291973,1,5825889,291973,True,chromosome
6,264786,1,5825889,264786,True,chromosome
7,250431,1,5825889,250431,True,chromosome
8,239554,1,5825889,239554,True,chromosome
9,231464,1,5825889,231464,True,chromosome
10,212974,1,5825889,212974,True,chromosome
11,206640,1,5825889,206640,True,chromosome
12,204487,1,5825889,204487,True,chromosome
13,173584,1,5825889,173584,True,chromosome
14,161456,1,5825889,161456,True,chromosome
15,138089,1,5825889,138089,True,chromosome
16,133438,1,5825889,133438,True,chromosome
17,120018,1,5825889,120018,True,chromosome
18,113494,1,5825889,113494,True,chromosome
19,103744,1,5825889,58512,True,chromosome
20,102074,1,5825889,102074,True,chromosome
21,94898,1,5825889,94898,True,chromosome
22,91082,2,156264,53084,True,plasmid
23,90315,3,98663,52861,True,plasmid
24,81403,1,5825889,81403,True,chromosome
25,74325,1,5825889,74325,True,chromosome
26,67715,1,5825889,67715,True,chromosome
27,57116,1,5825889,57116,True,chromosome
28,46778,1,5825889,46778,True,chromosome
29,46513,1,5825889,46513,True,chromosome
30,44215,1,5825889,44215,True,chromosome
31,42686,1,5825889,42686,True,chromosome
32,39970,1,5825889,39970,True,chromosome
33,39250,1,5825889,39250,True,chromosome
34,28465,1,5825889,28465,True,chromosome
35,22349,1,5825889,22349,True,chromosome
36,20093,2,156264,20093,True,plasmid
37,19830,1,5825889,19830,True,chromosome
38,14233,2,156264,14233,True,plasmid
39,6454,2,156264,6454,True,plasmid
40,6005,2,156264,6005,True,plasmid
41,5616,3,98663,5616,True,plasmid
42,4667,4,4667,4667,True,plasmid
43,4479,5,4479,4479,True,plasmid
44,3764,2,156264,3764,True,plasmid
45,2761,2,156264,2761,True,plasmid
46,2281,NA,NA,2281,NA,ambiguous
47,2006,1,5825889,2006,True,chromosome
48,1889,NA,NA,1889,NA,ambiguous
49,1746,1,5825889,1746,True,chromosome
50,1697,6,1697,1697,True,plasmid
51,1624,1,5825889,1624,True,chromosome
52,1349,2,156264,1349,True,plasmid
53,1332,NA,NA,1332,NA,ambiguous
54,1200,NA,NA,1200,NA,ambiguous
55,1074,1,5825889,1074,True,chromosome
56,1043,1,5825889,1043,True,chromosome
57,827,1,5825889,827,True,chromosome
58,802,1,5825889,802,True,chromosome
59,787,1,5825889,787,True,chromosome
60,756,2,156264,756,True,plasmid
61,709,1,5825889,709,True,chromosome
62,528,1,5825889,528,True,chromosome
63,517,1,5825889,517,True,chromosome
64,514,1,5825889,514,True,chromosome
65,487,1,5825889,487,True,chromosome
66,484,1,5825889,484,True,chromosome
67,484,1,5825889,484,True,chromosome
68,385,1,5825889,385,True,chromosome
69,383,NA,NA,383,NA,ambiguous
70,369,1,5825889,369,True,chromosome
71,363,1,5825889,363,True,chromosome
72,319,1,5825889,319,True,chromosome
73,288,1,5825889,288,True,chromosome
74,239,1,5825889,239,True,chromosome
75,229,1,5825889,229,True,chromosome
76,188,1,5825889,188,True,chromosome
77,182,1,5825889,182,True,chromosome
78,180,1,5825889,180,True,chromosome
79,171,1,5825889,171,True,chromosome
80,169,1,5825889,169,True,chromosome
81,167,1,5825889,167,True,chromosome
82,162,1,5825889,162,True,chromosome
83,149,1,5825889,149,True,chromosome
84,146,2,156264,146,True,plasmid
85,140,1,5825889,140,True,chromosome
86,140,1,5825889,140,True,chromosome
87,140,1,5825889,140,True,chromosome
88,134,1,5825889,134,True,chromosome
89,132,1,5825889,132,True,chromosome
90,131,2,156264,131,True,plasmid
91,130,1,5825889,130,True,chromosome
92,128,1,5825889,128,True,chromosome
93,127,1,5825889,127,True,chromosome
94,126,1,5825889,126,True,chromosome
95,122,1,5825889,122,True,chromosome
96,119,1,5825889,119,True,chromosome
97,106,1,5825889,106,True,chromosome
98,105,1,5825889,105,True,chromosome
99,105,1,5825889,105,True,chromosome
100,104,1,5825889,104,True,chromosome
101,103,1,5825889,103,True,chromosome
102,101,1,5825889,101,True,chromosome
