short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,511001,1,5921599,511001,True,chromosome
2,503379,1,5921599,503379,True,chromosome
3,421395,1,5921599,421395,True,chromosome
4,370366,1,5921599,370366,True,chromosome
5,316507,1,5921599,316507,True,chromosome
6,311646,1,5921599,311646,True,chromosome
7,292699,1,5921599,292699,True,chromosome
8,291854,1,5921599,291854,True,chromosome
9,263209,1,5921599,263209,True,chromosome
10,224124,1,5921599,164682,True,chromosome
11,224075,1,5921599,224075,True,chromosome
12,183429,1,5921599,183429,True,chromosome
13,180521,1,5921599,180521,True,chromosome
14,178157,1,5921599,178157,True,chromosome
15,163860,1,5921599,163860,True,chromosome
16,162225,1,5921599,162225,True,chromosome
17,151650,1,5921599,151650,True,chromosome
18,136032,1,5921599,136032,True,chromosome
19,133040,1,5921599,133040,True,chromosome
20,124933,1,5921599,124933,True,chromosome
21,123431,1,5921599,123431,True,chromosome
22,96710,1,5921599,96710,True,chromosome
23,94590,1,5921599,94590,True,chromosome
24,86396,1,5921599,86396,True,chromosome
25,84515,2,157498,84104,True,plasmid
26,73615,1,5921599,73615,True,chromosome
27,58799,3,92063,44924,True,plasmid
28,54012,1,5921599,54012,True,chromosome
29,42146,1,5921599,42146,True,chromosome
30,34351,1,5921599,34351,True,chromosome
31,33881,2,157498,33881,True,plasmid
32,32210,1,5921599,32210,True,chromosome
33,26993,1,5921599,26993,True,chromosome
34,26118,1,5921599,26118,True,chromosome
35,25886,3,92063,25886,True,plasmid
36,24975,2,157498,24975,True,plasmid
37,6225,3,92063,6225,True,plasmid
38,4159,1,5921599,4159,True,chromosome
39,2887,1,5921599,2887,True,chromosome
40,1686,1,5921599,1686,True,chromosome
41,1580,1,5921599,1580,True,chromosome
42,1198,1,5921599,1198,True,chromosome
43,1057,NA,NA,1057,NA,ambiguous
44,955,1,5921599,955,True,chromosome
45,759,1,5921599,759,True,chromosome
46,658,1,5921599,658,True,chromosome
47,609,NA,NA,609,NA,ambiguous
48,578,1,5921599,578,True,chromosome
49,559,1,5921599,559,True,chromosome
50,557,1,5921599,557,True,chromosome
51,492,1,5921599,492,True,chromosome
52,490,NA,NA,490,NA,ambiguous
53,478,1,5921599,478,True,chromosome
54,410,1,5921599,410,True,chromosome
55,409,1,5921599,409,True,chromosome
56,392,1,5921599,392,True,chromosome
57,331,1,5921599,331,True,chromosome
58,331,1,5921599,331,True,chromosome
59,330,1,5921599,326,True,chromosome
60,315,1,5921599,315,True,chromosome
61,298,1,5921599,298,True,chromosome
62,291,1,5921599,291,True,chromosome
63,232,1,5921599,232,True,chromosome
64,228,1,5921599,228,True,chromosome
65,210,1,5921599,210,True,chromosome
66,210,1,5921599,210,True,chromosome
67,206,1,5921599,206,True,chromosome
68,192,1,5921599,192,True,chromosome
69,191,1,5921599,191,True,chromosome
70,185,1,5921599,185,True,chromosome
71,178,1,5921599,178,True,chromosome
72,176,1,5921599,176,True,chromosome
73,158,1,5921599,158,True,chromosome
74,157,1,5921599,157,True,chromosome
75,149,1,5921599,149,True,chromosome
76,147,1,5921599,147,True,chromosome
77,143,1,5921599,143,True,chromosome
78,138,1,5921599,138,True,chromosome
79,131,1,5921599,131,True,chromosome
80,130,1,5921599,130,True,chromosome
81,130,1,5921599,130,True,chromosome
82,128,1,5921599,128,True,chromosome
83,127,1,5921599,127,True,chromosome
84,125,1,5921599,125,True,chromosome
85,125,1,5921599,125,True,chromosome
86,119,1,5921599,119,True,chromosome
87,119,1,5921599,119,True,chromosome
88,114,1,5921599,114,True,chromosome
89,111,1,5921599,111,True,chromosome
90,110,1,5921599,110,True,chromosome
91,109,1,5921599,109,True,chromosome
92,107,1,5921599,107,True,chromosome
