short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,322762,1,5847952,322762,True,chromosome
2,309918,1,5847952,309918,True,chromosome
3,296312,1,5847952,296312,True,chromosome
4,290960,1,5847952,290960,True,chromosome
5,265513,1,5847952,265513,True,chromosome
6,265170,1,5847952,265170,True,chromosome
7,260116,1,5847952,260116,True,chromosome
8,206214,1,5847952,206214,True,chromosome
9,200498,1,5847952,200498,True,chromosome
10,191265,1,5847952,191265,True,chromosome
11,181303,1,5847952,181303,True,chromosome
12,175152,1,5847952,175152,True,chromosome
13,149799,1,5847952,149799,True,chromosome
14,133458,1,5847952,133458,True,chromosome
15,130570,1,5847952,130570,True,chromosome
16,125816,1,5847952,125816,True,chromosome
17,124940,1,5847952,124940,True,chromosome
18,116184,1,5847952,116184,True,chromosome
19,109074,1,5847952,109074,True,chromosome
20,106265,1,5847952,106265,True,chromosome
21,105775,1,5847952,105775,True,chromosome
22,103475,1,5847952,58389,True,chromosome
23,99806,1,5847952,99806,True,chromosome
24,97163,1,5847952,97163,True,chromosome
25,93650,1,5847952,93650,True,chromosome
26,93383,1,5847952,93383,True,chromosome
27,87323,1,5847952,87323,True,chromosome
28,76831,4,127842,65348,True,plasmid
29,74651,1,5847952,74651,True,chromosome
30,74410,1,5847952,74410,True,chromosome
31,64347,2,273344,64347,True,plasmid
32,63423,1,5847952,63421,True,chromosome
33,63396,1,5847952,63396,True,chromosome
34,62407,1,5847952,62407,True,chromosome
35,58964,1,5847952,58964,True,chromosome
36,58614,2,273344,45869,True,plasmid
37,58561,2,273344,58561,True,plasmid
38,53627,1,5847952,53627,True,chromosome
39,46742,1,5847952,46742,True,chromosome
40,45602,1,5847952,45602,True,chromosome
41,45310,1,5847952,45310,True,chromosome
42,44220,1,5847952,44220,True,chromosome
43,42048,1,5847952,42048,True,chromosome
44,39321,1,5847952,39321,True,chromosome
45,34444,1,5847952,34444,True,chromosome
46,32865,1,5847952,32865,True,chromosome
47,27235,1,5847952,27235,True,chromosome
48,26513,3,151583,26513,True,plasmid
49,25337,1,5847952,25337,True,chromosome
50,23622,1,5847952,23622,True,chromosome
51,23091,1,5847952,23091,True,chromosome
52,20426,1,5847952,20426,True,chromosome
53,20202,1,5847952,20202,True,chromosome
54,18482,2,273344,18482,True,plasmid
55,18270,3,151583,18270,True,plasmid
56,17799,3,151583,12934,True,plasmid
57,16185,3,151583,16185,True,plasmid
58,16043,1,5847952,16021,True,chromosome
59,16012,3,151583,16012,True,plasmid
60,15947,2,273344,15947,True,plasmid
61,15935,1,5847952,15935,True,chromosome
62,15734,1,5847952,15734,True,chromosome
63,13958,1,5847952,13958,True,chromosome
64,12741,1,5847952,12741,True,chromosome
65,12198,2,273344,12198,True,plasmid
66,11182,1,5847952,11182,True,chromosome
67,10850,4,127842,10850,True,plasmid
68,10087,1,5847952,10087,True,chromosome
69,9785,1,5847952,9785,True,chromosome
70,9619,3,151583,9619,True,plasmid
71,9610,4,127842,9610,True,plasmid
72,8357,1,5847952,8357,True,chromosome
73,8029,3,151583,8029,True,plasmid
74,6851,3,151583,6851,True,plasmid
75,6778,1,5847952,6778,True,chromosome
76,6776,2,273344,6776,True,plasmid
77,6594,1,5847952,6594,True,chromosome
78,6257,1,5847952,6257,True,chromosome
79,6158,2,273344,6158,True,plasmid
80,5876,4,127842,5876,True,plasmid
81,5463,2,273344,5463,True,plasmid
82,5010,7,5010,5010,True,plasmid
83,4578,1,5847952,4578,True,chromosome
84,4346,8,4346,4346,True,plasmid
85,4175,4,127842,4175,True,plasmid
86,3942,3,151583,3942,True,plasmid
87,3858,1,5847952,3858,True,chromosome
88,3789,1,5847952,3789,True,chromosome
89,3614,6,5783,3614,True,plasmid
90,3298,1,5847952,3298,True,chromosome
91,3036,1,5847952,3036,True,chromosome
92,2873,1,5847952,2873,True,chromosome
93,2873,10,2873,2873,True,plasmid
94,2633,3,151583,2633,True,plasmid
95,2454,NA,NA,2454,NA,ambiguous
96,2422,5,7832,2422,True,plasmid
97,2381,3,151583,2381,True,plasmid
98,2354,1,5847952,2354,True,chromosome
99,2274,NA,NA,2274,NA,ambiguous
100,2215,2,273344,2215,True,plasmid
101,2202,3,151583,2202,True,plasmid
102,2161,9,3906,2161,True,plasmid
103,2157,4,127842,2157,True,plasmid
104,1889,4,127842,1889,True,plasmid
105,1809,2,273344,1809,True,plasmid
106,1788,2,273344,1788,True,plasmid
107,1713,4,127842,1713,True,plasmid
108,1642,3,151583,1642,True,plasmid
109,1606,NA,NA,1606,NA,ambiguous
110,1562,1,5847952,1562,True,chromosome
111,1550,3,151583,1550,True,plasmid
112,1499,1,5847952,1499,True,chromosome
113,1499,1,5847952,1499,True,chromosome
114,1399,2,273344,1399,True,plasmid
115,1392,3,151583,279,True,plasmid
116,1332,1,5847952,1332,True,chromosome
117,1193,1,5847952,1193,True,chromosome
118,1191,4,127842,1191,True,plasmid
119,1149,1,5847952,1149,True,chromosome
120,1136,NA,NA,1136,NA,ambiguous
121,972,1,5847952,972,True,chromosome
