short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,961706,1,5140689,961706,True,chromosome
2,578991,1,5140689,578991,True,chromosome
3,523715,1,5140689,523714,True,chromosome
4,482256,1,5140689,390358,True,chromosome
5,338580,1,5140689,338580,True,chromosome
6,333580,1,5140689,333580,True,chromosome
7,322869,1,5140689,322869,True,chromosome
8,200395,1,5140689,200395,True,chromosome
9,194465,1,5140689,194465,True,chromosome
10,137857,1,5140689,137857,True,chromosome
11,109804,1,5140689,109804,True,chromosome
12,98534,1,5140689,98528,True,chromosome
13,88261,1,5140689,88261,True,chromosome
14,85685,1,5140689,85685,True,chromosome
15,85308,1,5140689,53244,True,chromosome
16,72378,1,5140689,72378,True,chromosome
17,60128,1,5140689,60128,True,chromosome
18,55911,1,5140689,55911,True,chromosome
19,48033,1,5140689,48033,True,chromosome
20,40708,1,5140689,40708,True,chromosome
21,38286,1,5140689,38286,True,chromosome
22,37243,1,5140689,37243,True,chromosome
23,34346,1,5140689,34346,True,chromosome
24,31765,1,5140689,31765,True,chromosome
25,29479,1,5140689,29479,True,chromosome
26,29312,1,5140689,29312,True,chromosome
27,13729,1,5140689,13729,True,chromosome
28,8983,1,5140689,8983,True,chromosome
29,8417,1,5140689,8417,True,chromosome
30,7839,1,5140689,7839,True,chromosome
31,6812,2,6812,6812,True,plasmid
32,6651,1,5140689,6651,True,chromosome
33,4218,1,5140689,4218,True,chromosome
34,2189,1,5140689,2189,True,chromosome
35,2074,1,5140689,2074,True,chromosome
36,1256,1,5140689,1256,True,chromosome
37,1207,1,5140689,1207,True,chromosome
38,684,1,5140689,684,True,chromosome
39,663,1,5140689,663,True,chromosome
40,634,1,5140689,634,True,chromosome
41,613,1,5140689,613,True,chromosome
42,561,1,5140689,561,True,chromosome
43,559,1,5140689,559,True,chromosome
44,515,1,5140689,515,True,chromosome
45,510,1,5140689,510,True,chromosome
46,503,1,5140689,503,True,chromosome
47,494,1,5140689,494,True,chromosome
48,453,1,5140689,453,True,chromosome
49,404,1,5140689,404,True,chromosome
50,374,1,5140689,374,True,chromosome
51,351,1,5140689,351,True,chromosome
52,345,1,5140689,345,True,chromosome
53,341,1,5140689,341,True,chromosome
54,326,1,5140689,326,True,chromosome
55,297,1,5140689,297,True,chromosome
56,297,1,5140689,297,True,chromosome
57,272,1,5140689,272,True,chromosome
58,272,1,5140689,272,True,chromosome
59,224,1,5140689,224,True,chromosome
60,223,1,5140689,223,True,chromosome
61,210,1,5140689,210,True,chromosome
62,206,1,5140689,206,True,chromosome
63,203,1,5140689,203,True,chromosome
64,176,1,5140689,176,True,chromosome
65,161,1,5140689,161,True,chromosome
66,152,1,5140689,152,True,chromosome
67,150,1,5140689,150,True,chromosome
68,140,1,5140689,140,True,chromosome
69,136,1,5140689,136,True,chromosome
70,135,1,5140689,135,True,chromosome
71,128,1,5140689,128,True,chromosome
72,100,1,5140689,100,True,chromosome
