short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,1224160,1,4885216,1224159,True,chromosome
2,824754,1,4885216,824754,True,chromosome
3,591254,1,4885216,591251,True,chromosome
4,508917,1,4885216,508917,True,chromosome
5,486385,1,4885216,486385,True,chromosome
6,442861,1,4885216,397186,True,chromosome
7,195399,1,4885216,195399,True,chromosome
8,175020,1,4885216,175020,True,chromosome
9,124630,1,4885216,124630,True,chromosome
10,116889,1,4885216,116889,True,chromosome
11,86847,1,4885216,86847,True,chromosome
12,31976,1,4885216,31976,True,chromosome
13,26059,1,4885216,26059,True,chromosome
14,5169,2,5169,5169,True,plasmid
15,4314,1,4885216,4314,True,chromosome
16,1651,1,4885216,1651,True,chromosome
17,864,1,4885216,864,True,chromosome
18,749,1,4885216,749,True,chromosome
19,742,1,4885216,742,True,chromosome
20,617,1,4885216,617,True,chromosome
21,454,1,4885216,454,True,chromosome
22,389,1,4885216,389,True,chromosome
23,323,1,4885216,323,True,chromosome
24,171,1,4885216,171,True,chromosome
25,167,1,4885216,167,True,chromosome
26,166,1,4885216,166,True,chromosome
27,144,1,4885216,144,True,chromosome
28,143,1,4885216,143,True,chromosome
29,138,1,4885216,138,True,chromosome
30,137,1,4885216,137,True,chromosome
31,117,1,4885216,117,True,chromosome
32,103,1,4885216,103,True,chromosome
