short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,756684,1,3319615,756684,True,chromosome
2,567497,1,3319615,567497,True,chromosome
3,536028,2,1940188,536028,True,chromosome
4,482148,2,1940188,482148,True,chromosome
5,473897,1,3319615,473897,True,chromosome
6,464560,2,1940188,464560,True,chromosome
7,350406,2,1940188,350406,True,chromosome
8,204559,1,3319615,204559,True,chromosome
9,180048,1,3319615,180048,True,chromosome
10,179051,1,3319615,179051,True,chromosome
11,174755,1,3319615,174755,True,chromosome
12,165912,1,3319615,165912,True,chromosome
13,131771,1,3319615,131771,True,chromosome
14,82485,1,3319615,82485,True,chromosome
15,81627,1,3319615,56086,True,chromosome
16,80388,2,1940188,80388,True,chromosome
17,69563,3,71936,69563,True,plasmid
18,54790,1,3319615,54790,True,chromosome
19,54238,1,3319615,54238,True,chromosome
20,38814,1,3319615,38814,True,chromosome
21,35637,1,3319615,35637,True,chromosome
22,11149,1,3319615,11149,True,chromosome
23,10102,1,3319615,10102,True,chromosome
24,8705,1,3319615,8705,True,chromosome
25,8331,1,3319615,8331,True,chromosome
26,8233,1,3319615,8233,True,chromosome
27,5253,1,3319615,5253,True,chromosome
28,3417,1,3319615,3417,True,chromosome
29,1955,1,3319615,1955,True,chromosome
30,1840,1,3319615,1840,True,chromosome
31,1735,1,3319615,1735,True,chromosome
32,1640,1,3319615,1640,True,chromosome
33,1458,1,3319615,1458,True,chromosome
34,1427,2,1940188,1427,True,chromosome
35,1240,1,3319615,1240,True,chromosome
36,1215,1,3319615,1215,True,chromosome
37,1175,1,3319615,1175,True,chromosome
38,1094,NA,NA,1094,NA,ambiguous
39,904,2,1940188,904,True,chromosome
40,863,2,1940188,863,True,chromosome
41,842,1,3319615,842,True,chromosome
42,724,1,3319615,724,True,chromosome
43,688,1,3319615,688,True,chromosome
44,624,1,3319615,624,True,chromosome
45,574,1,3319615,574,True,chromosome
46,563,1,3319615,563,True,chromosome
47,548,1,3319615,548,True,chromosome
48,548,2,1940188,548,True,chromosome
49,504,1,3319615,504,True,chromosome
50,491,1,3319615,491,True,chromosome
51,491,NA,NA,491,NA,ambiguous
52,476,2,1940188,476,True,chromosome
53,475,3,71936,475,True,plasmid
54,474,1,3319615,474,True,chromosome
55,473,1,3319615,473,True,chromosome
56,439,2,1940188,439,True,chromosome
57,439,2,1940188,439,True,chromosome
58,400,2,1940188,400,True,chromosome
59,311,1,3319615,311,True,chromosome
60,292,1,3319615,292,True,chromosome
61,266,1,3319615,266,True,chromosome
62,265,2,1940188,265,True,chromosome
63,254,1,3319615,254,True,chromosome
64,239,1,3319615,239,True,chromosome
65,233,NA,NA,233,NA,ambiguous
66,229,1,3319615,229,True,chromosome
67,214,1,3319615,214,True,chromosome
68,213,1,3319615,213,True,chromosome
69,206,1,3319615,206,True,chromosome
70,203,1,3319615,203,True,chromosome
71,188,2,1940188,188,True,chromosome
72,188,1,3319615,188,True,chromosome
73,188,1,3319615,188,True,chromosome
74,174,1,3319615,174,True,chromosome
75,170,2,1940188,170,True,chromosome
76,166,1,3319615,166,True,chromosome
77,165,2,1940188,165,True,chromosome
78,163,1,3319615,163,True,chromosome
79,163,1,3319615,163,True,chromosome
80,159,1,3319615,159,True,chromosome
81,156,1,3319615,156,True,chromosome
82,153,1,3319615,153,True,chromosome
83,151,2,1940188,151,True,chromosome
84,143,1,3319615,143,True,chromosome
85,139,1,3319615,139,True,chromosome
86,132,1,3319615,132,True,chromosome
87,126,1,3319615,126,True,chromosome
88,121,1,3319615,121,True,chromosome
89,118,1,3319615,118,True,chromosome
90,118,1,3319615,118,True,chromosome
91,116,1,3319615,116,True,chromosome
92,115,1,3319615,115,True,chromosome
93,114,1,3319615,114,True,chromosome
94,114,1,3319615,114,True,chromosome
95,112,1,3319615,112,True,chromosome
96,110,1,3319615,110,True,chromosome
97,105,1,3319615,105,True,chromosome
98,103,1,3319615,103,True,chromosome
99,102,1,3319615,102,True,chromosome
100,100,1,3319615,100,True,chromosome
