short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,1018788,1,5146623,1018788,False,chromosome
2,830342,1,5146623,830342,False,chromosome
3,430060,1,5146623,430060,False,chromosome
4,357557,1,5146623,357557,False,chromosome
5,335658,1,5146623,335658,False,chromosome
6,291956,1,5146623,291956,False,chromosome
7,279999,1,5146623,279999,False,chromosome
8,268851,1,5146623,268851,False,chromosome
9,229937,1,5146623,229937,False,chromosome
10,184019,3,184019,184019,False,no_label
11,159284,1,5146623,159284,False,chromosome
12,143189,1,5146623,143189,False,chromosome
13,142972,1,5146623,142972,False,chromosome
14,137934,1,5146623,137934,False,chromosome
15,126284,2,256289,84902,True,plasmid
16,99205,1,5146623,99205,False,chromosome
17,89608,2,256289,89608,True,plasmid
18,86340,1,5146623,86340,False,chromosome
19,75583,1,5146623,75583,False,chromosome
20,46206,1,5146623,46206,False,chromosome
21,42626,4,42626,42626,False,no_label
22,39584,1,5146623,39584,False,chromosome
23,29082,1,5146623,29082,False,chromosome
24,23344,1,5146623,23344,False,chromosome
25,21906,2,256289,21906,True,plasmid
26,21514,1,5146623,21514,False,chromosome
27,18313,1,5146623,18313,False,chromosome
28,5232,1,5146623,5232,False,chromosome
29,4671,5,4671,4671,True,plasmid
30,4596,1,5146623,4596,False,chromosome
31,3959,6,3959,3959,True,plasmid
32,3168,1,5146623,3168,False,chromosome
33,2527,2,256289,2527,True,plasmid
34,1618,2,256289,1618,True,plasmid
35,1445,1,5146623,1445,False,chromosome
36,1420,1,5146623,1420,False,chromosome
37,1262,1,5146623,1262,False,chromosome
38,792,2,256289,792,True,plasmid
39,732,2,256289,732,True,plasmid
40,732,2,256289,732,True,plasmid
41,731,2,256289,731,True,plasmid
42,706,2,256289,706,True,plasmid
43,706,2,256289,706,True,plasmid
44,695,1,5146623,695,False,chromosome
45,646,1,5146623,646,False,chromosome
46,600,1,5146623,600,False,chromosome
47,583,1,5146623,583,False,chromosome
48,518,2,256289,518,True,plasmid
49,486,7,647,486,False,no_label
50,486,1,5146623,486,False,chromosome
51,486,1,5146623,486,False,chromosome
52,477,1,5146623,477,False,chromosome
53,465,2,256289,465,True,plasmid
54,425,1,5146623,425,False,chromosome
55,422,2,256289,422,True,plasmid
56,388,1,5146623,388,False,chromosome
57,371,1,5146623,371,False,chromosome
58,351,1,5146623,351,False,chromosome
59,327,1,5146623,327,False,chromosome
60,322,2,256289,322,True,plasmid
61,313,1,5146623,313,False,chromosome
62,313,1,5146623,313,False,chromosome
63,311,2,256289,311,True,plasmid
64,311,2,256289,311,True,plasmid
65,308,1,5146623,308,False,chromosome
66,303,1,5146623,303,False,chromosome
67,291,2,256289,291,True,plasmid
68,283,1,5146623,283,False,chromosome
69,271,1,5146623,271,False,chromosome
70,271,1,5146623,271,False,chromosome
71,252,1,5146623,252,False,chromosome
72,252,1,5146623,252,False,chromosome
73,240,1,5146623,240,False,chromosome
74,238,2,256289,238,True,plasmid
75,238,1,5146623,238,False,chromosome
76,233,8,330,233,False,no_label
77,222,1,5146623,222,False,chromosome
78,222,1,5146623,222,False,chromosome
79,206,2,256289,206,True,plasmid
80,197,1,5146623,197,False,chromosome
81,191,2,256289,191,True,plasmid
82,188,1,5146623,188,False,chromosome
83,186,9,200,186,False,no_label
84,184,1,5146623,184,False,chromosome
85,176,2,256289,176,True,plasmid
86,174,2,256289,174,True,plasmid
87,173,1,5146623,173,False,chromosome
88,167,1,5146623,167,False,chromosome
89,165,1,5146623,165,False,chromosome
90,161,7,647,161,False,no_label
91,161,10,161,161,False,no_label
92,158,2,256289,158,True,plasmid
93,151,2,256289,151,True,plasmid
94,147,1,5146623,147,False,chromosome
95,146,1,5146623,146,False,chromosome
96,144,1,5146623,144,False,chromosome
97,144,1,5146623,144,False,chromosome
98,143,1,5146623,143,False,chromosome
99,135,2,256289,135,True,plasmid
100,133,1,5146623,133,False,chromosome
101,133,1,5146623,133,False,chromosome
102,132,11,132,132,False,no_label
103,131,2,256289,131,True,plasmid
104,131,1,5146623,131,False,chromosome
105,130,1,5146623,130,False,chromosome
106,128,1,5146623,128,False,chromosome
107,127,2,256289,127,True,plasmid
108,127,2,256289,127,True,plasmid
109,120,1,5146623,120,False,chromosome
110,115,1,5146623,115,False,chromosome
