short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,759654,1,5001941,759654,True,chromosome
2,703337,1,5001941,703337,True,chromosome
3,387510,1,5001941,387510,True,chromosome
4,374198,1,5001941,374197,True,chromosome
5,237085,1,5001941,237085,True,chromosome
6,207035,1,5001941,207035,True,chromosome
7,205672,1,5001941,205672,True,chromosome
8,172611,1,5001941,102839,True,chromosome
9,170532,1,5001941,170523,True,chromosome
10,156861,1,5001941,156861,True,chromosome
11,145133,1,5001941,145133,True,chromosome
12,139951,1,5001941,139951,True,chromosome
13,137707,1,5001941,137707,True,chromosome
14,136854,1,5001941,136854,True,chromosome
15,125082,1,5001941,125082,True,chromosome
16,112847,1,5001941,112847,True,chromosome
17,108344,1,5001941,108344,True,chromosome
18,103465,1,5001941,103465,True,chromosome
19,97571,1,5001941,97571,True,chromosome
20,80461,1,5001941,80461,True,chromosome
21,78051,1,5001941,78051,True,chromosome
22,34885,1,5001941,34885,True,chromosome
23,32964,1,5001941,32964,True,chromosome
24,29895,1,5001941,29895,True,chromosome
25,29491,2,73118,29491,False,no_label
26,28922,1,5001941,28922,True,chromosome
27,23332,1,5001941,23332,True,chromosome
28,17977,1,5001941,17977,True,chromosome
29,17587,1,5001941,17587,True,chromosome
30,16910,2,73118,16910,False,no_label
31,16650,1,5001941,16650,True,chromosome
32,16381,1,5001941,16381,True,chromosome
33,11201,2,73118,11201,False,no_label
34,10524,2,73118,10524,False,no_label
35,10263,1,5001941,10263,True,chromosome
36,9926,1,5001941,9926,True,chromosome
37,8763,1,5001941,8763,True,chromosome
38,8497,1,5001941,8497,True,chromosome
39,7787,4,7939,7787,True,plasmid
40,7222,1,5001941,7222,True,chromosome
41,5709,1,5001941,5709,True,chromosome
42,5167,5,5167,5167,True,plasmid
43,4262,1,5001941,4262,True,chromosome
44,4087,3,19644,4087,True,plasmid
45,4067,3,19644,4067,True,plasmid
46,4043,6,4195,4043,True,plasmid
47,3904,7,3904,3904,True,plasmid
48,3299,3,19644,3299,True,plasmid
49,2186,NA,NA,2186,NA,ambiguous
50,2113,8,2113,2113,True,plasmid
51,2022,1,5001941,2022,True,chromosome
52,1905,3,19644,1905,True,plasmid
53,1403,2,73118,1403,False,no_label
54,1339,1,5001941,1339,True,chromosome
55,1259,1,5001941,1259,True,chromosome
56,1221,1,5001941,1221,True,chromosome
57,1196,1,5001941,1196,True,chromosome
58,1004,1,5001941,1004,True,chromosome
59,908,1,5001941,908,True,chromosome
60,849,1,5001941,849,True,chromosome
61,840,1,5001941,840,True,chromosome
62,754,1,5001941,754,True,chromosome
63,725,1,5001941,725,True,chromosome
64,689,1,5001941,689,True,chromosome
65,671,NA,NA,671,NA,ambiguous
66,654,1,5001941,654,True,chromosome
67,641,1,5001941,641,True,chromosome
68,592,1,5001941,592,True,chromosome
70,564,1,5001941,564,True,chromosome
71,557,1,5001941,557,True,chromosome
72,522,1,5001941,522,True,chromosome
73,493,1,5001941,493,True,chromosome
74,413,1,5001941,413,True,chromosome
75,392,1,5001941,392,True,chromosome
76,371,1,5001941,371,True,chromosome
77,368,1,5001941,368,True,chromosome
78,365,1,5001941,365,True,chromosome
79,362,1,5001941,362,True,chromosome
80,334,1,5001941,334,True,chromosome
81,333,1,5001941,333,True,chromosome
82,329,1,5001941,329,True,chromosome
83,317,1,5001941,317,True,chromosome
84,314,1,5001941,314,True,chromosome
85,302,1,5001941,302,True,chromosome
86,294,1,5001941,294,True,chromosome
87,294,1,5001941,294,True,chromosome
88,286,1,5001941,286,True,chromosome
89,282,2,73118,282,False,no_label
90,269,1,5001941,269,True,chromosome
91,263,1,5001941,263,True,chromosome
92,258,1,5001941,258,True,chromosome
93,258,1,5001941,258,True,chromosome
94,249,1,5001941,249,True,chromosome
95,247,1,5001941,247,True,chromosome
96,243,1,5001941,243,True,chromosome
97,232,2,73118,232,False,no_label
98,224,1,5001941,224,True,chromosome
99,224,1,5001941,224,True,chromosome
100,222,1,5001941,222,True,chromosome
101,221,1,5001941,221,True,chromosome
102,216,2,73118,216,False,no_label
103,203,1,5001941,203,True,chromosome
104,199,1,5001941,199,True,chromosome
105,198,1,5001941,198,True,chromosome
106,191,1,5001941,184,True,chromosome
107,181,1,5001941,181,True,chromosome
108,177,1,5001941,177,True,chromosome
109,176,1,5001941,176,True,chromosome
110,176,1,5001941,176,True,chromosome
112,155,1,5001941,155,True,chromosome
113,152,6,4195,152,True,plasmid
114,149,NA,NA,149,NA,ambiguous
115,148,1,5001941,148,True,chromosome
116,148,1,5001941,148,True,chromosome
117,145,1,5001941,145,True,chromosome
118,144,1,5001941,144,True,chromosome
119,140,1,5001941,140,True,chromosome
120,134,2,73118,134,False,no_label
121,131,1,5001941,131,True,chromosome
122,128,1,5001941,128,True,chromosome
123,123,1,5001941,123,True,chromosome
124,110,1,5001941,110,True,chromosome
125,106,1,5001941,104,True,chromosome
126,105,2,73118,105,False,no_label
