short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,408122,1,590363,408122,False,no_label
2,274279,4,274279,274279,False,no_label
3,223321,2,422871,223321,False,no_label
4,179707,3,289630,179707,False,no_label
5,140024,6,140024,140024,False,no_label
6,139731,7,139731,139731,False,no_label
7,135316,8,135316,135316,False,no_label
8,132668,5,238108,132668,False,no_label
9,103956,5,238108,103956,False,no_label
10,97490,1,590363,97490,False,no_label
11,92781,2,422871,92781,False,no_label
12,90539,10,83455,83455,False,no_label
13,81989,1,590363,81989,False,no_label
14,74454,12,74454,74454,False,no_label
15,68838,3,289630,68838,False,no_label
16,63204,9,96815,63204,False,no_label
17,52354,2,422871,52354,False,no_label
18,48739,11,78747,48739,False,no_label
19,40933,2,422871,40933,False,no_label
20,39232,3,289630,39232,False,no_label
21,32041,9,96815,32041,False,no_label
22,29222,13,37384,29222,False,no_label
23,28136,11,78747,28136,False,no_label
24,7982,13,37384,7982,False,no_label
25,4451,2,422871,4451,False,no_label
26,2807,15,2807,2807,False,no_label
27,2609,16,2609,2609,False,no_label
28,1624,17,1624,1624,False,no_label
29,864,5,238108,864,False,no_label
30,638,19,638,638,False,no_label
31,504,20,504,504,False,no_label
32,467,21,467,467,False,no_label
33,416,22,416,416,False,no_label
34,410,23,410,410,False,no_label
35,400,1,590363,400,False,no_label
36,373,9,96815,373,False,no_label
37,350,11,78747,350,False,no_label
38,333,24,333,333,False,no_label
39,308,2,422871,308,False,no_label
40,296,26,296,296,False,no_label
41,288,27,288,288,False,no_label
42,276,2,422871,276,False,no_label
43,275,11,78747,275,False,no_label
44,262,29,262,262,False,no_label
45,245,25,310,245,False,no_label
46,238,30,238,238,False,no_label
47,224,31,224,224,False,no_label
48,215,32,215,215,False,no_label
49,213,33,213,213,False,no_label
50,208,34,208,208,False,no_label
51,197,35,197,197,False,no_label
52,197,2,422871,197,False,no_label
53,178,3,289630,170,False,no_label
54,163,37,163,163,False,no_label
55,154,3,289630,80,False,no_label
56,151,38,151,151,False,no_label
57,151,39,151,151,False,no_label
58,141,40,141,141,False,no_label
59,140,41,140,140,False,no_label
60,139,1,590363,139,False,no_label
61,136,42,136,136,False,no_label
62,136,43,136,136,False,no_label
63,134,11,78747,134,False,no_label
64,134,2,422871,134,False,no_label
65,131,2,422871,131,False,no_label
66,128,46,128,128,False,no_label
67,127,47,127,127,False,no_label
68,126,48,126,126,False,no_label
69,125,9,96815,125,False,no_label
70,125,2,422871,125,False,no_label
71,119,11,78747,119,False,no_label
72,110,50,110,110,False,no_label
73,109,5,238108,109,False,no_label
74,109,51,109,109,False,no_label
