short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,235982,1,4774218,235982,True,chromosome
2,188719,1,4774218,188719,True,chromosome
3,176725,1,4774218,176725,True,chromosome
4,171056,1,4774218,171056,True,chromosome
5,163820,1,4774218,163820,True,chromosome
6,156804,1,4774218,156804,True,chromosome
7,147233,1,4774218,147233,True,chromosome
8,133456,1,4774218,133456,True,chromosome
9,130577,1,4774218,130577,True,chromosome
10,129464,1,4774218,129464,True,chromosome
11,119127,2,383172,119127,False,no_label
12,115366,1,4774218,115366,True,chromosome
13,113155,1,4774218,113155,True,chromosome
14,106469,1,4774218,106469,True,chromosome
15,105113,1,4774218,105113,True,chromosome
16,100972,1,4774218,57724,True,chromosome
17,88163,1,4774218,88163,True,chromosome
18,81746,1,4774218,81746,True,chromosome
19,80001,1,4774218,80001,True,chromosome
20,74658,1,4774218,74658,True,chromosome
21,73204,1,4774218,73204,True,chromosome
22,67408,1,4774218,67408,True,chromosome
23,66053,1,4774218,66053,True,chromosome
24,63920,1,4774218,63920,True,chromosome
25,59506,1,4774218,59506,True,chromosome
26,57295,3,86560,51163,True,plasmid
27,53688,1,4774218,53688,True,chromosome
28,53235,1,4774218,53235,True,chromosome
29,53136,1,4774218,53136,True,chromosome
30,51623,1,4774218,51623,True,chromosome
31,49111,1,4774218,49111,True,chromosome
32,49064,1,4774218,49064,True,chromosome
33,47365,1,4774218,47365,True,chromosome
34,46932,1,4774218,46932,True,chromosome
35,46039,1,4774218,46039,True,chromosome
36,44902,1,4774218,44902,True,chromosome
37,42340,1,4774218,42340,True,chromosome
38,40203,1,4774218,40203,True,chromosome
39,39848,1,4774218,39848,True,chromosome
40,39569,1,4774218,39569,True,chromosome
41,38959,2,383172,38959,False,no_label
42,38800,1,4774218,38799,True,chromosome
43,38601,1,4774218,38601,True,chromosome
44,38478,1,4774218,38478,True,chromosome
45,37299,1,4774218,37299,True,chromosome
46,36242,1,4774218,36242,True,chromosome
47,33363,1,4774218,33363,True,chromosome
48,32513,1,4774218,32513,True,chromosome
49,30733,1,4774218,30733,True,chromosome
50,29550,2,383172,29550,False,no_label
51,29169,1,4774218,29169,True,chromosome
52,29020,1,4774218,29020,True,chromosome
53,28414,1,4774218,28414,True,chromosome
54,28056,1,4774218,28056,True,chromosome
55,27271,1,4774218,27271,True,chromosome
56,27128,1,4774218,27128,True,chromosome
57,26777,1,4774218,26777,True,chromosome
58,26394,1,4774218,26394,True,chromosome
59,24751,1,4774218,24751,True,chromosome
60,24619,1,4774218,24619,True,chromosome
61,24560,1,4774218,24560,True,chromosome
62,23629,1,4774218,23629,True,chromosome
63,23432,1,4774218,23432,True,chromosome
64,20727,1,4774218,20727,True,chromosome
65,20038,1,4774218,20038,True,chromosome
66,19695,2,383172,19695,False,no_label
67,19000,1,4774218,19000,True,chromosome
68,18829,1,4774218,18829,True,chromosome
69,17834,1,4774218,17834,True,chromosome
70,16519,1,4774218,16519,True,chromosome
71,16428,1,4774218,16428,True,chromosome
72,16417,1,4774218,16417,True,chromosome
73,15683,2,383172,15683,False,no_label
74,15520,1,4774218,15520,True,chromosome
75,14945,1,4774218,14945,True,chromosome
76,14683,1,4774218,14683,True,chromosome
77,14371,1,4774218,14371,True,chromosome
78,14345,1,4774218,14345,True,chromosome
79,14161,1,4774218,14161,True,chromosome
80,14112,1,4774218,14112,True,chromosome
81,14027,2,383172,14027,False,no_label
82,13794,2,383172,13794,False,no_label
83,13658,1,4774218,13658,True,chromosome
84,13333,1,4774218,13333,True,chromosome
85,13135,1,4774218,13135,True,chromosome
86,12765,1,4774218,12765,True,chromosome
87,12720,1,4774218,12720,True,chromosome
88,12640,1,4774218,12640,True,chromosome
89,11998,1,4774218,11998,True,chromosome
90,11415,2,383172,11415,False,no_label
91,10856,1,4774218,10856,True,chromosome
92,10808,1,4774218,10808,True,chromosome
93,10127,4,14337,8147,True,plasmid
94,9473,1,4774218,9473,True,chromosome
95,9469,1,4774218,9469,True,chromosome
96,8985,2,383172,8985,False,no_label
97,8872,1,4774218,8872,True,chromosome
98,8322,3,86560,8322,True,plasmid
99,7925,1,4774218,7925,True,chromosome
100,7397,1,4774218,7397,True,chromosome
101,7339,1,4774218,7339,True,chromosome
102,7310,2,383172,7310,False,no_label
103,7229,2,383172,7229,False,no_label
104,7062,1,4774218,7062,True,chromosome
105,6837,2,383172,6837,False,no_label
106,5971,1,4774218,5971,True,chromosome
107,5599,2,383172,5599,False,no_label
108,5512,2,383172,5512,False,no_label
109,5502,2,383172,5502,False,no_label
110,5395,1,4774218,5395,True,chromosome
111,5285,1,4774218,5285,True,chromosome
112,5256,1,4774218,5256,True,chromosome
113,4994,2,383172,4994,False,no_label
114,4502,1,4774218,4502,True,chromosome
115,4274,2,383172,4274,False,no_label
116,4236,2,383172,4236,False,no_label
117,4121,3,86560,4121,True,plasmid
118,4113,1,4774218,4113,True,chromosome
119,3705,1,4774218,3705,True,chromosome
120,3255,3,86560,3255,True,plasmid
121,3056,1,4774218,3056,True,chromosome
122,2867,1,4774218,2867,True,chromosome
123,2699,1,4774218,2699,True,chromosome
124,2618,1,4774218,2618,True,chromosome
125,2609,1,4774218,2609,True,chromosome
126,2595,1,4774218,2595,True,chromosome
127,2584,5,2584,2584,True,plasmid
128,2520,4,14337,2520,True,plasmid
129,2498,3,86560,2498,True,plasmid
130,2420,1,4774218,2420,True,chromosome
131,2003,3,86560,2003,True,plasmid
132,1962,2,383172,1962,False,no_label
133,1907,1,4774218,1907,True,chromosome
134,1832,1,4774218,1828,True,chromosome
135,1817,2,383172,1817,False,no_label
136,1698,1,4774218,1698,True,chromosome
137,1640,2,383172,1640,False,no_label
138,1592,1,4774218,1592,True,chromosome
139,1522,1,4774218,1522,True,chromosome
140,1506,6,1506,1506,True,plasmid
141,1459,1,4774218,1459,True,chromosome
142,1342,2,383172,1342,False,no_label
143,1324,1,4774218,1324,True,chromosome
144,1282,1,4774218,1282,True,chromosome
145,1282,2,383172,1282,False,no_label
146,1258,1,4774218,1258,True,chromosome
147,1258,1,4774218,1258,True,chromosome
148,1158,2,383172,1158,False,no_label
149,1112,2,383172,1112,False,no_label
150,1112,2,383172,1112,False,no_label
151,1070,1,4774218,1070,True,chromosome
152,1056,1,4774218,1056,True,chromosome
153,1041,2,383172,1041,False,no_label
154,1014,2,383172,1014,False,no_label
155,979,1,4774218,979,True,chromosome
156,945,1,4774218,945,True,chromosome
157,923,2,383172,923,False,no_label
158,917,2,383172,917,False,no_label
159,862,2,383172,862,False,no_label
160,853,2,383172,853,False,no_label
161,841,2,383172,841,False,no_label
162,821,2,383172,821,False,no_label
163,821,2,383172,821,False,no_label
164,820,2,383172,820,False,no_label
165,764,2,383172,764,False,no_label
166,732,1,4774218,732,True,chromosome
167,731,2,383172,730,False,no_label
168,730,1,4774218,730,True,chromosome
169,730,2,383172,730,False,no_label
170,691,2,383172,691,False,no_label
171,680,1,4774218,680,True,chromosome
