short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,439145,2,481959,439145,False,no_label
2,399217,3,399217,399217,False,no_label
3,398793,4,398793,398793,False,no_label
4,326808,1,521184,325359,False,no_label
5,325666,6,326379,325666,False,no_label
6,235790,8,235501,235501,False,no_label
7,224118,9,224118,224118,False,no_label
8,210393,10,210393,210393,False,no_label
9,208570,11,208295,208295,False,no_label
10,190612,1,521184,190612,False,no_label
11,180957,5,398292,180957,False,no_label
12,173275,12,173275,173275,False,no_label
13,157522,14,157522,157522,False,no_label
14,141360,5,398292,141360,False,no_label
15,132294,15,132294,132294,False,no_label
16,123545,13,167826,123543,False,no_label
17,110798,16,110798,110798,False,no_label
18,109593,17,109703,109593,False,no_label
19,90767,18,90767,90767,False,no_label
20,86266,7,320717,86266,False,no_label
21,79158,19,79158,79158,False,no_label
22,73151,7,320717,73151,False,no_label
23,72969,20,72969,72969,False,no_label
24,70659,5,398292,70659,False,no_label
25,49926,7,320717,49926,False,no_label
26,43665,7,320717,43665,False,no_label
27,39120,13,167826,39120,False,no_label
28,37686,2,481959,37686,False,no_label
29,36005,7,320717,36004,False,no_label
30,24561,21,24561,24561,False,no_label
31,23692,22,23692,23692,False,no_label
32,23479,23,23479,23479,False,no_label
33,15482,24,15482,15482,False,no_label
34,13826,25,13826,13826,False,no_label
35,13285,7,320717,13285,False,no_label
36,3602,26,3602,3602,False,no_label
37,3048,27,3048,3048,False,no_label
38,2983,7,320717,2983,False,no_label
39,2215,29,2215,2215,False,no_label
40,1974,30,1974,1974,False,no_label
41,1754,31,1754,1754,False,no_label
42,1473,32,1473,1473,False,no_label
43,1463,1,521184,1463,False,no_label
44,1457,34,1457,1457,False,no_label
45,1420,35,1420,1420,False,no_label
46,1084,36,1084,1084,False,no_label
47,930,37,930,930,False,no_label
48,885,38,885,885,False,no_label
49,807,39,807,807,False,no_label
50,796,40,796,796,False,no_label
51,600,41,600,600,False,no_label
52,562,42,562,562,False,no_label
53,558,43,558,558,False,no_label
54,546,44,546,546,False,no_label
55,536,45,536,536,False,no_label
56,437,46,437,437,False,no_label
57,398,47,404,398,False,no_label
58,349,48,349,349,False,no_label
59,334,49,334,334,False,no_label
60,330,50,330,330,False,no_label
61,322,51,322,322,False,no_label
62,284,52,284,284,False,no_label
63,278,53,278,278,False,no_label
64,278,54,278,278,False,no_label
65,257,7,320717,257,False,no_label
66,256,55,256,256,False,no_label
67,254,56,254,254,False,no_label
68,243,57,243,243,False,no_label
69,211,7,320717,211,False,no_label
70,211,59,211,211,False,no_label
71,202,60,202,202,False,no_label
72,196,61,196,196,False,no_label
73,187,62,187,187,False,no_label
74,187,63,187,187,False,no_label
75,185,64,185,185,False,no_label
76,184,65,184,184,False,no_label
77,184,66,184,184,False,no_label
78,175,7,320717,175,False,no_label
79,171,22,23692,171,False,no_label
80,167,69,167,167,False,no_label
81,159,70,159,159,False,no_label
82,157,71,157,157,False,no_label
83,153,72,153,153,False,no_label
84,152,73,152,152,False,no_label
85,147,74,147,147,False,no_label
86,146,7,320717,146,False,no_label
87,142,75,142,142,False,no_label
88,133,76,133,133,False,no_label
89,127,77,127,127,False,no_label
90,122,78,122,122,False,no_label
91,121,9,224118,121,False,no_label
92,118,5,398292,118,False,no_label
93,110,7,320717,110,False,no_label
94,109,7,320717,109,False,no_label
95,102,80,102,102,False,no_label
96,100,81,100,100,False,no_label
