short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,519510,1,3997862,519510,False,chromosome
2,407626,1,3997862,407626,False,chromosome
3,334906,1,3997862,334906,False,chromosome
4,298298,1,3997862,298298,False,chromosome
5,236377,1,3997862,236377,False,chromosome
6,231766,1,3997862,231766,False,chromosome
7,226956,1,3997862,226956,False,chromosome
8,219524,2,905132,219524,False,no_label
9,199107,2,905132,199107,False,no_label
10,195669,1,3997862,195669,False,chromosome
11,187773,2,905132,187773,False,no_label
12,177129,1,3997862,177129,False,chromosome
13,171815,1,3997862,171815,False,chromosome
14,145596,1,3997862,145554,False,chromosome
15,142335,1,3997862,142335,False,chromosome
16,132008,1,3997862,132008,False,chromosome
17,124840,1,3997862,124840,False,chromosome
18,100221,2,905132,100221,False,no_label
19,94860,1,3997862,94855,False,chromosome
20,91038,1,3997862,91038,False,chromosome
21,86821,1,3997862,86821,False,chromosome
22,77977,2,905132,77977,False,no_label
23,76137,1,3997862,76137,False,chromosome
24,48110,1,3997862,48110,False,chromosome
25,45808,2,905132,45808,False,no_label
26,36893,3,129447,36893,True,plasmid
27,35094,1,3997862,35094,False,chromosome
28,33178,2,905132,33178,False,no_label
29,32296,1,3997862,32296,False,chromosome
30,31904,1,3997862,31904,False,chromosome
31,31846,5,51549,27135,True,plasmid
32,27629,3,129447,27629,True,plasmid
33,26131,1,3997862,26131,False,chromosome
34,21879,1,3997862,21879,False,chromosome
35,17546,4,108302,17546,True,plasmid
36,16698,6,16698,16698,False,no_label
37,16440,2,905132,16440,False,no_label
38,14214,3,129447,14214,True,plasmid
39,14210,1,3997862,14210,False,chromosome
40,13892,1,3997862,13892,False,chromosome
41,13343,3,129447,10569,True,plasmid
42,9763,1,3997862,9763,False,chromosome
43,8738,4,108302,8738,True,plasmid
44,8606,5,51549,8606,True,plasmid
45,8374,4,108302,8374,True,plasmid
46,7414,5,51549,7414,True,plasmid
47,6994,2,905132,6994,False,no_label
48,6987,4,108302,6987,True,plasmid
49,6801,7,6801,6801,True,plasmid
50,5975,4,108302,5975,True,plasmid
51,4873,4,108302,4873,True,plasmid
52,4164,1,3997862,4164,False,chromosome
53,3703,4,108302,3703,True,plasmid
54,3331,4,108302,3331,True,plasmid
55,2912,3,129447,2912,True,plasmid
56,2747,4,108302,2747,True,plasmid
57,2705,4,108302,2705,True,plasmid
58,2345,4,108302,2345,True,plasmid
59,2019,3,129447,2019,True,plasmid
60,2019,4,108302,2019,True,plasmid
61,1859,3,129447,1859,True,plasmid
62,1596,4,108302,1596,True,plasmid
63,1575,1,3997862,1575,False,chromosome
64,1564,1,3997862,1564,False,chromosome
65,1406,2,905132,1406,False,no_label
66,1401,5,51549,1401,True,plasmid
67,1230,NA,NA,1230,NA,ambiguous
68,1176,4,108302,1176,True,plasmid
69,1152,2,905132,1152,False,no_label
70,1096,2,905132,1096,False,no_label
71,1060,2,905132,1060,False,no_label
72,990,2,905132,990,False,no_label
73,932,4,108302,932,True,plasmid
74,907,4,108302,907,True,plasmid
75,876,4,108302,876,True,plasmid
76,876,3,129447,876,True,plasmid
77,821,1,3997862,821,False,chromosome
78,812,1,3997862,812,False,chromosome
79,786,4,108302,786,True,plasmid
80,756,NA,NA,756,NA,ambiguous
81,698,4,108302,698,True,plasmid
82,638,4,108302,638,True,plasmid
83,633,3,129447,633,True,plasmid
84,596,NA,NA,596,NA,ambiguous
85,585,4,108302,585,True,plasmid
86,551,4,108302,551,True,plasmid
87,529,1,3997862,529,False,chromosome
88,529,NA,NA,529,NA,ambiguous
89,527,4,108302,527,True,plasmid
90,513,2,905132,513,False,no_label
91,506,4,108302,506,True,plasmid
92,505,2,905132,505,False,no_label
93,499,2,905132,499,False,no_label
94,479,3,129447,479,True,plasmid
95,454,4,108302,454,True,plasmid
96,446,4,108302,446,True,plasmid
97,440,2,905132,440,False,no_label
98,440,1,3997862,440,False,chromosome
99,440,2,905132,440,False,no_label
100,406,3,129447,406,True,plasmid
101,406,4,108302,406,True,plasmid
102,405,4,108302,405,True,plasmid
103,405,3,129447,405,True,plasmid
104,396,4,108302,396,True,plasmid
