short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,464241,1,3704743,464241,False,chromosome
2,318657,1,3704743,318657,False,chromosome
3,250426,1,3704743,250426,False,chromosome
4,220314,1,3704743,220314,False,chromosome
5,203408,1,3704743,203408,False,chromosome
6,180279,1,3704743,180279,False,chromosome
7,151150,1,3704743,151150,False,chromosome
8,147238,2,1058974,147238,False,chromosome
9,143607,1,3704743,143607,False,chromosome
10,137344,1,3704743,137344,False,chromosome
11,136717,1,3704743,136717,False,chromosome
12,118800,1,3704743,118800,False,chromosome
13,106193,1,3704743,106193,False,chromosome
14,98810,1,3704743,98810,False,chromosome
15,92815,1,3704743,92815,False,chromosome
16,88119,2,1058974,88119,False,chromosome
17,82088,2,1058974,82088,False,chromosome
18,75630,1,3704743,75630,False,chromosome
19,72220,1,3704743,72220,False,chromosome
20,70587,2,1058974,70495,False,chromosome
21,68807,1,3704743,68807,False,chromosome
22,66626,2,1058974,66626,False,chromosome
23,66227,1,3704743,66227,False,chromosome
24,64598,1,3704743,64598,False,chromosome
25,62973,1,3704743,62973,False,chromosome
26,60797,2,1058974,60797,False,chromosome
27,60732,1,3704743,60732,False,chromosome
28,57515,1,3704743,57515,False,chromosome
29,57486,5,57486,57486,False,no_label
30,53127,2,1058974,53127,False,chromosome
31,49026,1,3704743,49026,False,chromosome
32,48978,2,1058974,48978,False,chromosome
33,44991,1,3704743,44991,False,chromosome
34,44978,2,1058974,44978,False,chromosome
35,44354,1,3704743,44354,False,chromosome
36,43164,2,1058974,43164,False,chromosome
37,41341,6,42911,41341,False,no_label
38,41331,1,3704743,41331,False,chromosome
39,41169,2,1058974,41169,False,chromosome
40,40125,2,1058974,40125,False,chromosome
41,36272,3,231396,36272,False,no_label
42,35606,2,1058974,35606,False,chromosome
43,33422,1,3704743,33422,False,chromosome
44,30733,2,1058974,30733,False,chromosome
45,28727,2,1058974,28727,False,chromosome
46,27775,1,3704743,27775,False,chromosome
47,25013,1,3704743,25013,False,chromosome
48,24982,1,3704743,24982,False,chromosome
49,24109,2,1058974,24109,False,chromosome
50,20335,2,1058974,20335,False,chromosome
51,19228,1,3704743,19228,False,chromosome
52,19207,1,3704743,19207,False,chromosome
53,19189,3,231396,19189,False,no_label
54,19081,2,1058974,19081,False,chromosome
55,18706,2,1058974,18706,False,chromosome
56,16846,1,3704743,16846,False,chromosome
57,15375,3,231396,15375,False,no_label
58,15256,3,231396,14136,False,no_label
59,15075,8,15075,15075,False,no_label
60,14775,4,91856,14775,True,plasmid
61,14062,1,3704743,14062,False,chromosome
62,13425,2,1058974,13425,False,chromosome
63,13117,7,26109,12533,False,no_label
64,12981,9,12981,12981,False,no_label
65,11661,1,3704743,11661,False,chromosome
66,10764,1,3704743,10764,False,chromosome
67,10279,1,3704743,10279,False,chromosome
68,9897,1,3704743,9897,False,chromosome
69,9861,1,3704743,9861,False,chromosome
70,9859,3,231396,9859,False,no_label
71,9482,3,231396,9482,False,no_label
72,9201,2,1058974,9201,False,chromosome
73,9155,1,3704743,9155,False,chromosome
74,8932,1,3704743,8932,False,chromosome
75,7256,2,1058974,7256,False,chromosome
76,6405,4,91856,3326,True,plasmid
77,5988,3,231396,5988,False,no_label
78,5794,3,231396,5794,False,no_label
79,5765,4,91856,5765,True,plasmid
80,5544,4,91856,5544,True,plasmid
81,5523,7,26109,5523,False,no_label
82,4693,10,4693,4693,True,plasmid
83,4363,1,3704743,4363,False,chromosome
