short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,478355,1,1517164,478355,False,chromosome
2,295226,2,540554,295226,False,no_label
3,260012,1,1517164,260012,False,chromosome
4,233909,1,1517164,233909,False,chromosome
5,152402,2,540554,152402,False,no_label
6,135299,1,1517164,135299,False,chromosome
7,124731,1,1517164,124731,False,chromosome
8,118488,3,118488,118488,False,no_label
9,79427,5,79427,79427,False,no_label
10,75668,6,75668,75668,False,no_label
11,73870,1,1517164,73870,False,chromosome
12,70583,1,1517164,70583,False,chromosome
13,60100,7,60100,60100,False,no_label
14,47442,4,98993,47442,False,no_label
15,40897,8,40897,40897,False,no_label
16,32729,4,98993,32729,False,no_label
17,32205,2,540554,32205,False,no_label
18,32072,1,1517164,32072,False,chromosome
19,31813,1,1517164,30383,False,chromosome
20,30260,1,1517164,30260,False,chromosome
21,25545,2,540554,25545,False,no_label
22,15764,4,98993,15764,False,no_label
23,14969,1,1517164,14969,False,chromosome
24,11338,1,1517164,11338,False,chromosome
25,10794,2,540554,10794,False,no_label
26,5982,2,540554,5982,False,no_label
27,5635,2,540554,5635,False,no_label
28,2558,9,2558,2558,False,no_label
29,1610,10,1610,1610,False,no_label
30,1218,2,540554,1218,False,no_label
31,710,2,540554,710,False,no_label
32,643,4,98993,643,False,no_label
33,480,12,480,480,False,no_label
34,476,2,540554,476,False,no_label
35,475,2,540554,475,False,no_label
36,442,4,98993,442,False,no_label
37,417,2,540554,371,False,no_label
38,356,2,540554,356,False,no_label
39,345,2,540554,345,False,no_label
40,310,2,540554,310,False,no_label
41,307,2,540554,307,False,no_label
42,303,2,540554,303,False,no_label
43,298,2,540554,298,False,no_label
44,279,1,1517164,279,False,chromosome
45,271,2,540554,271,False,no_label
46,269,1,1517164,269,False,chromosome
47,247,2,540554,247,False,no_label
48,247,4,98993,247,False,no_label
49,238,17,238,238,False,no_label
50,234,2,540554,234,False,no_label
51,216,2,540554,216,False,no_label
52,211,2,540554,204,False,no_label
53,208,2,540554,208,False,no_label
54,196,19,196,196,False,no_label
55,180,1,1517164,180,False,chromosome
56,170,2,540554,170,False,no_label
57,163,1,1517164,163,False,chromosome
58,161,1,1517164,161,False,chromosome
59,157,2,540554,157,False,no_label
60,155,2,540554,155,False,no_label
61,153,2,540554,153,False,no_label
62,152,4,98993,152,False,no_label
63,143,2,540554,141,False,no_label
64,141,20,141,141,False,no_label
65,135,21,135,135,False,no_label
66,135,4,98993,135,False,no_label
67,133,22,133,133,False,no_label
68,133,23,133,133,False,no_label
69,126,2,540554,126,False,no_label
70,125,2,540554,125,False,no_label
71,124,24,124,124,False,no_label
72,124,1,1517164,124,False,chromosome
73,119,1,1517164,119,False,chromosome
74,118,1,1517164,118,False,chromosome
75,116,1,1517164,116,False,chromosome
76,111,25,111,111,False,no_label
77,111,2,540554,111,False,no_label
78,110,2,540554,110,False,no_label
79,110,4,98993,110,False,no_label
