short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,11482,6,45169,11482,False,no_label
2,11433,6,45169,11432,False,no_label
3,8860,6,45169,8860,False,no_label
4,6734,8,6726,6726,False,no_label
5,6639,4,163594,6639,False,no_label
6,6395,2,1961769,6394,False,chromosome
7,6261,4,163594,6261,False,no_label
8,5844,4,163594,5844,False,no_label
9,5016,6,45169,5016,False,no_label
10,4780,5,91972,4780,True,plasmid
11,4649,4,163594,4649,False,no_label
12,4627,2,1961769,4627,False,chromosome
13,4390,5,91972,4390,True,plasmid
14,4167,9,4167,4167,True,plasmid
15,4099,6,45169,4099,False,no_label
16,3949,2,1961769,3949,False,chromosome
17,3932,2,1961769,3932,False,chromosome
18,3795,4,163594,3795,False,no_label
19,3660,5,91972,3660,True,plasmid
20,3621,5,91972,3621,True,plasmid
21,3488,5,91972,3488,True,plasmid
22,3430,5,91972,3430,True,plasmid
23,3347,2,1961769,3347,False,chromosome
24,3275,1,2210932,3275,False,chromosome
25,3240,2,1961769,3240,False,chromosome
26,3215,1,2210932,3215,False,chromosome
27,3214,1,2210932,3214,False,chromosome
28,3174,2,1961769,3174,False,chromosome
29,3045,2,1961769,3045,False,chromosome
30,2980,4,163594,2980,False,no_label
31,2951,2,1961769,2951,False,chromosome
32,2915,5,91972,2915,True,plasmid
33,2902,1,2210932,2902,False,chromosome
34,2845,2,1961769,2845,False,chromosome
35,2820,2,1961769,2820,False,chromosome
36,2782,2,1961769,2782,False,chromosome
37,2782,1,2210932,2782,False,chromosome
38,2757,2,1961769,2757,False,chromosome
39,2723,5,91972,2723,True,plasmid
40,2678,2,1961769,2677,False,chromosome
41,2658,5,91972,2639,True,plasmid
42,2654,5,91972,2654,True,plasmid
43,2647,1,2210932,2647,False,chromosome
44,2643,2,1961769,2643,False,chromosome
45,2627,4,163594,2627,False,no_label
46,2614,5,91972,1856,True,plasmid
47,2609,2,1961769,2609,False,chromosome
48,2587,1,2210932,2587,False,chromosome
49,2585,1,2210932,2585,False,chromosome
50,2539,1,2210932,2539,False,chromosome
51,2524,1,2210932,2524,False,chromosome
52,2494,2,1961769,2494,False,chromosome
53,2485,2,1961769,2483,False,chromosome
54,2483,2,1961769,2483,False,chromosome
55,2464,1,2210932,2464,False,chromosome
56,2463,2,1961769,2463,False,chromosome
57,2450,2,1961769,2450,False,chromosome
58,2444,2,1961769,2444,False,chromosome
59,2437,2,1961769,2437,False,chromosome
60,2431,2,1961769,2431,False,chromosome
61,2403,2,1961769,2403,False,chromosome
62,2393,1,2210932,2393,False,chromosome
63,2387,1,2210932,2387,False,chromosome
64,2377,1,2210932,2377,False,chromosome
65,2350,1,2210932,2350,False,chromosome
66,2350,1,2210932,2350,False,chromosome
67,2341,2,1961769,2341,False,chromosome
68,2339,5,91972,2338,True,plasmid
69,2322,4,163594,2322,False,no_label
70,2322,4,163594,2322,False,no_label
71,2318,2,1961769,2318,False,chromosome
72,2311,2,1961769,2311,False,chromosome
73,2307,2,1961769,2307,False,chromosome
74,2295,2,1961769,2295,False,chromosome
75,2288,2,1961769,2288,False,chromosome
76,2272,1,2210932,2272,False,chromosome
77,2267,1,2210932,2267,False,chromosome
78,2263,1,2210932,2263,False,chromosome
79,2255,2,1961769,2251,False,chromosome
80,2245,1,2210932,2245,False,chromosome
81,2237,1,2210932,2237,False,chromosome
82,2202,4,163594,2202,False,no_label
83,2186,2,1961769,2186,False,chromosome
84,2174,2,1961769,2165,False,chromosome
85,2174,1,2210932,2174,False,chromosome
86,2168,2,1961769,2168,False,chromosome
87,2161,2,1961769,2161,False,chromosome
88,2149,5,91972,2149,True,plasmid
89,2140,2,1961769,2140,False,chromosome
90,2135,2,1961769,2135,False,chromosome
91,2132,1,2210932,2132,False,chromosome
92,2124,4,163594,2122,False,no_label
93,2122,1,2210932,2122,False,chromosome
94,2099,1,2210932,2099,False,chromosome
95,2087,1,2210932,2087,False,chromosome
96,2086,1,2210932,2086,False,chromosome
97,2055,4,163594,2055,False,no_label
98,2053,5,91972,2053,True,plasmid
99,2047,2,1961769,2047,False,chromosome
100,2039,2,1961769,2039,False,chromosome
101,2019,3,1143817,2019,False,chromosome
102,2007,2,1961769,2007,False,chromosome
103,1995,2,1961769,1995,False,chromosome
104,1990,10,1990,1990,False,no_label
105,1974,3,1143817,1974,False,chromosome
106,1968,4,163594,1968,False,no_label
107,1963,5,91972,1963,True,plasmid
108,1955,1,2210932,1955,False,chromosome
109,1952,1,2210932,1952,False,chromosome
110,1950,4,163594,1950,False,no_label
111,1949,1,2210932,1949,False,chromosome
112,1947,1,2210932,1947,False,chromosome
113,1931,1,2210932,1931,False,chromosome
114,1927,1,2210932,1927,False,chromosome
115,1927,2,1961769,1927,False,chromosome
116,1925,2,1961769,1925,False,chromosome
117,1917,3,1143817,1917,False,chromosome
118,1916,2,1961769,1916,False,chromosome
119,1905,2,1961769,1905,False,chromosome
120,1893,1,2210932,1893,False,chromosome
121,1879,2,1961769,1879,False,chromosome
122,1877,2,1961769,1877,False,chromosome
123,1873,2,1961769,1873,False,chromosome
124,1870,1,2210932,1870,False,chromosome
125,1865,3,1143817,1865,False,chromosome
126,1854,2,1961769,1854,False,chromosome
127,1853,1,2210932,1853,False,chromosome
128,1825,2,1961769,1825,False,chromosome
129,1819,1,2210932,1819,False,chromosome
130,1816,2,1961769,1816,False,chromosome
131,1806,2,1961769,1806,False,chromosome
132,1805,2,1961769,1805,False,chromosome
133,1796,4,163594,1796,False,no_label
