short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,449261,1,4972443,449261,False,chromosome
2,429224,1,4972443,429224,False,chromosome
3,382363,1,4972443,382363,False,chromosome
4,312300,1,4972443,312300,False,chromosome
5,297536,1,4972443,297536,False,chromosome
6,280962,1,4972443,280962,False,chromosome
7,279897,1,4972443,279897,False,chromosome
8,265723,1,4972443,265723,False,chromosome
9,253198,1,4972443,253198,False,chromosome
10,219310,1,4972443,219310,False,chromosome
11,168880,1,4972443,168880,False,chromosome
12,156185,1,4972443,156185,False,chromosome
13,151628,1,4972443,151628,False,chromosome
14,150847,1,4972443,150847,False,chromosome
15,149906,1,4972443,149906,False,chromosome
16,140625,1,4972443,140625,False,chromosome
17,122760,1,4972443,122760,False,chromosome
18,115645,1,4972443,115645,False,chromosome
19,89802,1,4972443,89802,False,chromosome
20,84665,1,4972443,84665,False,chromosome
21,75651,1,4972443,75651,False,chromosome
22,71071,1,4972443,71071,False,chromosome
23,65323,1,4972443,65323,False,chromosome
24,47268,1,4972443,47268,False,chromosome
25,43739,1,4972443,43739,False,chromosome
26,39968,2,43705,39968,True,plasmid
27,37872,3,42391,37872,False,no_label
28,31899,1,4972443,31899,False,chromosome
29,28289,1,4972443,28289,False,chromosome
30,26011,1,4972443,26011,False,chromosome
31,4142,1,4972443,4142,False,chromosome
32,3611,3,42391,3611,False,no_label
33,3576,4,3576,3576,True,plasmid
34,2405,1,4972443,2405,False,chromosome
35,2313,1,4972443,2313,False,chromosome
36,2097,2,43705,2097,True,plasmid
37,1368,1,4972443,1368,False,chromosome
38,1264,1,4972443,1264,False,chromosome
39,1241,1,4972443,1241,False,chromosome
40,1052,1,4972443,1052,False,chromosome
41,894,1,4972443,894,False,chromosome
42,820,2,43705,820,True,plasmid
43,768,1,4972443,768,False,chromosome
44,695,1,4972443,695,False,chromosome
45,605,1,4972443,605,False,chromosome
46,576,1,4972443,576,False,chromosome
47,513,1,4972443,513,False,chromosome
48,354,1,4972443,354,False,chromosome
49,309,3,42391,309,False,no_label
50,299,1,4972443,299,False,chromosome
51,293,1,4972443,293,False,chromosome
52,217,1,4972443,217,False,chromosome
53,176,3,42391,176,False,no_label
54,174,1,4972443,174,False,chromosome
55,156,1,4972443,156,False,chromosome
56,145,1,4972443,145,False,chromosome
57,141,1,4972443,141,False,chromosome
58,141,3,42391,141,False,no_label
59,136,1,4972443,136,False,chromosome
60,131,1,4972443,131,False,chromosome
61,131,3,42391,131,False,no_label
62,128,3,42391,128,False,no_label
63,126,1,4972443,126,False,chromosome
64,112,1,4972443,112,False,chromosome
65,108,1,4972443,108,False,chromosome
66,105,1,4972443,105,False,chromosome
67,104,1,4972443,104,False,chromosome
68,104,1,4972443,104,False,chromosome
69,101,1,4972443,101,False,chromosome
