short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,105749,1,5115408,105749,False,chromosome
2,53703,1,5115408,53703,False,chromosome
3,52744,1,5115408,52744,False,chromosome
4,50887,1,5115408,50887,False,chromosome
5,47500,1,5115408,47500,False,chromosome
6,46897,1,5115408,46897,False,chromosome
7,44035,1,5115408,44035,False,chromosome
8,43517,2,216350,43517,False,no_label
9,42798,1,5115408,42798,False,chromosome
10,42512,2,216350,42512,False,no_label
11,41770,2,216350,41770,False,no_label
12,38945,4,54035,29386,True,plasmid
13,38721,1,5115408,38721,False,chromosome
14,37959,1,5115408,37959,False,chromosome
15,37751,1,5115408,37751,False,chromosome
16,37045,1,5115408,37045,False,chromosome
17,36092,1,5115408,36092,False,chromosome
18,36090,6,37639,27145,True,plasmid
19,35088,5,38067,35088,False,no_label
20,34371,1,5115408,34371,False,chromosome
21,34038,1,5115408,34038,False,chromosome
22,33610,1,5115408,33610,False,chromosome
23,32958,1,5115408,32958,False,chromosome
24,32643,1,5115408,32643,False,chromosome
25,32522,1,5115408,32522,False,chromosome
26,32256,1,5115408,32256,False,chromosome
27,31696,1,5115408,31696,False,chromosome
28,29802,1,5115408,29802,False,chromosome
29,29075,1,5115408,29075,False,chromosome
30,28408,1,5115408,26201,False,chromosome
31,27589,3,174890,24503,True,plasmid
32,27196,1,5115408,27196,False,chromosome
33,27081,1,5115408,27081,False,chromosome
34,26802,1,5115408,26802,False,chromosome
35,26041,1,5115408,26041,False,chromosome
36,24808,1,5115408,24808,False,chromosome
37,24709,1,5115408,24709,False,chromosome
38,24500,1,5115408,24500,False,chromosome
39,24015,1,5115408,24015,False,chromosome
40,23248,1,5115408,23248,False,chromosome
41,22806,1,5115408,22806,False,chromosome
42,22596,1,5115408,22596,False,chromosome
43,22372,7,22372,22372,False,no_label
44,22362,1,5115408,22362,False,chromosome
45,21717,2,216350,21717,False,no_label
46,21663,1,5115408,21663,False,chromosome
47,21535,1,5115408,21535,False,chromosome
48,21004,1,5115408,21004,False,chromosome
49,20964,1,5115408,20964,False,chromosome
50,20841,1,5115408,20841,False,chromosome
51,20204,1,5115408,20204,False,chromosome
52,20159,1,5115408,20159,False,chromosome
53,20078,1,5115408,20078,False,chromosome
54,19560,1,5115408,19560,False,chromosome
55,18948,1,5115408,18948,False,chromosome
56,18888,1,5115408,18888,False,chromosome
57,18532,3,174890,18532,True,plasmid
