short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,368955,1,4762853,368955,True,chromosome
2,327098,1,4762853,327098,True,chromosome
3,317411,1,4762853,317411,True,chromosome
4,290395,1,4762853,290395,True,chromosome
5,289518,1,4762853,289518,True,chromosome
6,191011,1,4762853,191011,True,chromosome
7,173487,1,4762853,173487,True,chromosome
8,173171,1,4762853,173171,True,chromosome
9,171275,1,4762853,171275,True,chromosome
10,160738,1,4762853,160738,True,chromosome
11,132567,1,4762853,132567,True,chromosome
12,127419,1,4762853,127419,True,chromosome
13,125511,1,4762853,125511,True,chromosome
14,116000,1,4762853,116000,True,chromosome
15,114967,1,4762853,114967,True,chromosome
16,114325,1,4762853,62850,True,chromosome
17,102159,1,4762853,102159,True,chromosome
18,94632,1,4762853,94632,True,chromosome
19,91426,1,4762853,91426,True,chromosome
20,86597,1,4762853,86597,True,chromosome
21,86312,1,4762853,86312,True,chromosome
22,74887,1,4762853,74887,True,chromosome
23,71980,1,4762853,71980,True,chromosome
24,67218,1,4762853,67218,True,chromosome
25,64606,1,4762853,64606,True,chromosome
26,63746,1,4762853,63746,True,chromosome
27,60340,1,4762853,60340,True,chromosome
28,46356,1,4762853,46356,True,chromosome
29,46200,1,4762853,46200,True,chromosome
30,42511,1,4762853,42511,True,chromosome
31,41731,1,4762853,41731,True,chromosome
32,41161,1,4762853,41161,True,chromosome
33,40979,3,46161,40979,True,plasmid
34,39062,1,4762853,39062,True,chromosome
35,37763,1,4762853,37763,True,chromosome
36,33470,1,4762853,33470,True,chromosome
37,32708,1,4762853,32708,True,chromosome
38,31659,1,4762853,31659,True,chromosome
39,31405,1,4762853,31405,True,chromosome
40,30797,2,92535,30797,False,no_label
41,30786,1,4762853,30786,True,chromosome
42,29993,1,4762853,29993,True,chromosome
43,25540,1,4762853,25540,True,chromosome
44,20639,1,4762853,20639,True,chromosome
45,18255,1,4762853,18255,True,chromosome
46,13769,2,92535,13769,False,no_label
47,11022,1,4762853,11022,True,chromosome
48,8841,1,4762853,8841,True,chromosome
49,5852,2,92535,5852,False,no_label
50,5724,1,4762853,5724,True,chromosome
51,5534,1,4762853,5534,True,chromosome
52,5152,2,92535,5152,False,no_label
53,5143,2,92535,5143,False,no_label
54,4386,2,92535,4386,False,no_label
55,4128,4,4947,4128,True,plasmid
56,4113,1,4762853,4113,True,chromosome
57,3562,2,92535,3562,False,no_label
58,3527,2,92535,3527,False,no_label
59,3295,1,4762853,3295,True,chromosome
60,3183,1,4762853,3183,True,chromosome
61,3168,3,46161,3168,True,plasmid
62,2788,1,4762853,2788,True,chromosome
63,2784,2,92535,2784,False,no_label
64,2694,5,2694,2694,True,plasmid
65,2186,2,92535,2186,False,no_label
66,2088,6,2088,2088,True,plasmid
67,1715,1,4762853,1715,True,chromosome
68,1702,1,4762853,1702,True,chromosome
69,1644,1,4762853,1644,True,chromosome
70,1594,2,92535,1594,False,no_label
71,1440,1,4762853,1440,True,chromosome
72,1428,1,4762853,1428,True,chromosome
73,1403,1,4762853,1403,True,chromosome
74,1385,2,92535,1385,False,no_label
75,1333,1,4762853,1333,True,chromosome
76,1258,1,4762853,1258,True,chromosome
77,972,1,4762853,972,True,chromosome
78,915,1,4762853,915,True,chromosome
79,819,2,92535,819,False,no_label
80,583,NA,NA,583,NA,ambiguous
81,530,2,92535,530,False,no_label
82,520,1,4762853,520,True,chromosome
83,510,1,4762853,510,True,chromosome
84,461,1,4762853,461,True,chromosome
85,414,1,4762853,414,True,chromosome
86,409,2,92535,409,False,no_label
87,403,1,4762853,403,True,chromosome
88,401,1,4762853,401,True,chromosome
89,398,1,4762853,398,True,chromosome
90,395,1,4762853,395,True,chromosome
91,389,1,4762853,389,True,chromosome
92,389,2,92535,389,False,no_label
93,375,2,92535,375,False,no_label
94,364,2,92535,364,False,no_label
95,356,1,4762853,356,True,chromosome
96,346,1,4762853,346,True,chromosome
97,330,NA,NA,330,NA,ambiguous
98,322,1,4762853,322,True,chromosome
99,312,1,4762853,312,True,chromosome
100,308,1,4762853,308,True,chromosome
101,302,1,4762853,302,True,chromosome
102,301,1,4762853,301,True,chromosome
103,296,1,4762853,296,True,chromosome
104,281,2,92535,281,False,no_label
105,267,1,4762853,267,True,chromosome
106,258,1,4762853,258,True,chromosome
107,240,1,4762853,240,True,chromosome
108,239,1,4762853,239,True,chromosome
109,237,1,4762853,237,True,chromosome
110,231,2,92535,231,False,no_label
111,220,1,4762853,220,True,chromosome
112,217,NA,NA,217,NA,ambiguous
113,215,1,4762853,215,True,chromosome
114,213,1,4762853,213,True,chromosome
115,212,1,4762853,212,True,chromosome
116,211,1,4762853,211,True,chromosome
117,200,1,4762853,200,True,chromosome
118,200,1,4762853,200,True,chromosome
119,199,1,4762853,199,True,chromosome
120,190,1,4762853,190,True,chromosome
121,188,1,4762853,188,True,chromosome
122,185,1,4762853,185,True,chromosome
123,183,1,4762853,183,True,chromosome
124,179,1,4762853,179,True,chromosome
125,178,1,4762853,178,True,chromosome
126,176,1,4762853,176,True,chromosome
127,175,1,4762853,175,True,chromosome
128,175,1,4762853,175,True,chromosome
129,170,1,4762853,170,True,chromosome
130,167,1,4762853,167,True,chromosome
131,166,1,4762853,166,True,chromosome
132,162,1,4762853,162,True,chromosome
133,161,1,4762853,161,True,chromosome
134,158,1,4762853,158,True,chromosome
135,157,1,4762853,157,True,chromosome
136,154,1,4762853,154,True,chromosome
137,154,1,4762853,154,True,chromosome
138,153,1,4762853,153,True,chromosome
139,152,1,4762853,152,True,chromosome
140,151,1,4762853,151,True,chromosome
141,150,1,4762853,150,True,chromosome
142,149,1,4762853,149,True,chromosome
143,149,1,4762853,149,True,chromosome
144,147,2,92535,147,False,no_label
145,146,1,4762853,145,True,chromosome
146,143,2,92535,143,False,no_label
147,142,1,4762853,142,True,chromosome
148,142,1,4762853,142,True,chromosome
149,141,1,4762853,141,True,chromosome
150,141,1,4762853,141,True,chromosome
151,140,1,4762853,140,True,chromosome
152,135,1,4762853,135,True,chromosome
153,135,1,4762853,135,True,chromosome
154,131,1,4762853,131,True,chromosome
155,131,1,4762853,131,True,chromosome
156,129,1,4762853,129,True,chromosome
157,129,1,4762853,129,True,chromosome
158,121,2,92535,121,False,no_label
159,117,2,92535,117,False,no_label
160,117,1,4762853,117,True,chromosome
161,113,1,4762853,113,True,chromosome
162,112,1,4762853,112,True,chromosome
163,109,1,4762853,109,True,chromosome
164,109,1,4762853,109,True,chromosome
165,109,1,4762853,109,True,chromosome
166,108,1,4762853,108,True,chromosome
167,108,1,4762853,108,True,chromosome
168,108,1,4762853,108,True,chromosome
169,104,1,4762853,104,True,chromosome
170,103,1,4762853,103,True,chromosome
171,103,1,4762853,103,True,chromosome
172,103,1,4762853,103,True,chromosome
173,102,1,4762853,102,True,chromosome
174,100,1,4762853,100,True,chromosome
