short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,405997,1,5921337,405997,True,chromosome
2,401279,1,5921337,401279,True,chromosome
3,350877,1,5921337,350877,True,chromosome
4,303330,1,5921337,303330,True,chromosome
5,291760,1,5921337,291760,True,chromosome
6,211876,1,5921337,211876,True,chromosome
7,196082,1,5921337,196082,True,chromosome
8,194492,1,5921337,194492,True,chromosome
9,183396,1,5921337,183396,True,chromosome
10,141698,1,5921337,141698,True,chromosome
11,138278,1,5921337,138278,True,chromosome
12,136611,1,5921337,136610,True,chromosome
13,134161,1,5921337,134161,True,chromosome
14,133473,1,5921337,133473,True,chromosome
15,130140,1,5921337,130140,True,chromosome
16,121337,1,5921337,121329,True,chromosome
17,115216,1,5921337,115216,True,chromosome
18,114020,1,5921337,114020,True,chromosome
19,112528,1,5921337,112528,True,chromosome
20,109415,1,5921337,109415,True,chromosome
21,108343,1,5921337,108343,True,chromosome
22,107725,1,5921337,107725,True,chromosome
23,105146,1,5921337,105146,True,chromosome
24,96770,1,5921337,96770,True,chromosome
25,90575,1,5921337,90575,True,chromosome
26,86009,1,5921337,86009,True,chromosome
27,81600,1,5921337,81600,True,chromosome
28,80687,1,5921337,80687,True,chromosome
29,78586,1,5921337,78586,True,chromosome
30,69323,1,5921337,58313,True,chromosome
31,59913,1,5921337,59913,True,chromosome
32,59338,1,5921337,59338,True,chromosome
33,52479,1,5921337,52479,True,chromosome
34,51962,6,51962,51962,True,plasmid
35,49753,1,5921337,49753,True,chromosome
36,49596,1,5921337,49596,True,chromosome
37,48764,1,5921337,48764,True,chromosome
38,47732,1,5921337,47732,True,chromosome
39,47553,1,5921337,47553,True,chromosome
40,40631,1,5921337,40631,True,chromosome
41,39814,1,5921337,39814,True,chromosome
42,39245,1,5921337,39245,True,chromosome
43,34949,1,5921337,34949,True,chromosome
44,34263,1,5921337,34263,True,chromosome
45,29889,1,5921337,29889,True,chromosome
46,29747,1,5921337,29747,True,chromosome
47,28514,2,138673,28514,False,no_label
48,27749,3,123417,27749,False,no_label
49,26901,1,5921337,26901,True,chromosome
50,20658,1,5921337,20658,True,chromosome
51,20604,4,122019,20604,True,plasmid
52,19719,4,122019,19719,True,plasmid
53,19442,3,123417,19442,False,no_label
54,19142,1,5921337,19142,True,chromosome
55,18939,1,5921337,18939,True,chromosome
56,18148,1,5921337,18148,True,chromosome
57,17379,1,5921337,17379,True,chromosome
58,16072,5,77903,16072,True,plasmid
59,15773,1,5921337,15773,True,chromosome
60,14962,1,5921337,14962,True,chromosome
61,14832,1,5921337,14832,True,chromosome
62,13329,1,5921337,13329,True,chromosome
63,13262,1,5921337,13262,True,chromosome
64,12865,1,5921337,12865,True,chromosome
65,12217,5,77903,12217,True,plasmid
66,11717,1,5921337,11717,True,chromosome
67,11236,3,123417,11236,False,no_label
68,11071,1,5921337,11071,True,chromosome
69,10199,1,5921337,10199,True,chromosome
70,10023,4,122019,6003,True,plasmid
71,9909,4,122019,9909,True,plasmid
72,9653,1,5921337,9653,True,chromosome
73,8819,1,5921337,8819,True,chromosome
74,8569,2,138673,8569,False,no_label
75,8444,3,123417,8444,False,no_label
76,8369,2,138673,8369,False,no_label
77,8096,5,77903,8096,True,plasmid
78,8011,NA,NA,8011,NA,ambiguous
79,7667,4,122019,7667,True,plasmid
80,7624,1,5921337,7624,True,chromosome
81,7623,4,122019,7623,True,plasmid
82,7424,1,5921337,7424,True,chromosome
83,6232,2,138673,6232,False,no_label
84,5907,1,5921337,5907,True,chromosome
85,5709,4,122019,5709,True,plasmid
86,5599,5,77903,5599,True,plasmid
87,5553,8,5553,5553,True,plasmid
88,5478,7,5646,5478,True,plasmid
89,5445,3,123417,5445,False,no_label
90,5384,3,123417,5384,False,no_label
91,5266,1,5921337,5266,True,chromosome
92,5165,4,122019,5165,True,plasmid
93,4788,2,138673,4788,False,no_label
94,4781,5,77903,4781,True,plasmid
95,4645,2,138673,4645,False,no_label
96,4494,4,122019,4494,True,plasmid
97,4304,2,138673,4304,False,no_label
98,4222,2,138673,4222,False,no_label
99,4183,10,4183,4183,True,plasmid
100,4138,5,77903,4138,True,plasmid
101,3781,3,123417,3781,False,no_label
102,3554,9,4544,3554,True,plasmid
103,3428,3,123417,3428,False,no_label
104,3265,2,138673,3265,False,no_label
105,3019,2,138673,3019,False,no_label
106,2965,5,77903,2965,True,plasmid
107,2914,1,5921337,2914,True,chromosome
108,2900,3,123417,2900,False,no_label
109,2818,1,5921337,2818,True,chromosome
110,2603,2,138673,2603,False,no_label
111,2597,3,123417,2597,False,no_label
112,2547,12,2547,2547,True,plasmid
113,2281,11,3271,2281,True,plasmid
114,2234,4,122019,2234,True,plasmid
115,2159,NA,NA,2159,NA,ambiguous
116,2009,1,5921337,2009,True,chromosome
117,2007,5,77903,2007,True,plasmid
118,1867,4,122019,1867,True,plasmid
119,1840,5,77903,1840,True,plasmid
120,1792,3,123417,1792,False,no_label
121,1760,3,123417,1760,False,no_label
122,1633,1,5921337,1633,True,chromosome
123,1514,1,5921337,1514,True,chromosome
124,1504,NA,NA,1504,NA,ambiguous
125,1380,NA,NA,1380,NA,ambiguous
126,1363,2,138673,1363,False,no_label
127,1330,1,5921337,1330,True,chromosome
128,1316,NA,NA,1316,NA,ambiguous
129,1253,3,123417,1253,False,no_label
