short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
1,786312,1,3029025,786312,False,chromosome
2,450777,1,3029025,450777,False,chromosome
3,335691,1,3029025,335691,False,chromosome
4,306608,3,464043,306608,False,no_label
5,304915,2,1669022,304915,False,chromosome
6,301401,1,3029025,301401,False,chromosome
7,285464,2,1669022,285464,False,chromosome
8,274163,2,1669022,274163,False,chromosome
9,256803,1,3029025,256803,False,chromosome
10,216074,1,3029025,216074,False,chromosome
11,200900,1,3029025,200900,False,chromosome
12,200175,1,3029025,200175,False,chromosome
13,183096,5,203837,183096,False,no_label
14,176091,1,3029025,176091,False,chromosome
15,166107,2,1669022,166107,False,chromosome
16,155910,3,464043,155910,False,no_label
17,112942,2,1669022,112942,False,chromosome
18,110973,4,242274,110973,False,no_label
19,104486,2,1669022,104486,False,chromosome
20,103486,2,1669022,103486,False,chromosome
21,96755,2,1669022,96755,False,chromosome
22,85615,7,85615,85615,False,no_label
23,78793,4,242274,78793,False,no_label
24,65042,1,3029025,65042,False,chromosome
25,49396,6,108965,49396,False,no_label
26,46742,2,1669022,46742,False,chromosome
27,45205,9,65579,45205,False,no_label
28,44627,2,1669022,44627,False,chromosome
29,41114,10,58474,41114,False,no_label
30,40235,2,1669022,40235,False,chromosome
31,35222,2,1669022,35222,False,chromosome
32,34479,6,108965,34479,False,no_label
33,33467,8,80962,33467,False,no_label
34,29765,14,29765,29765,False,no_label
35,29330,15,29352,29330,False,no_label
36,27180,12,37439,27180,False,no_label
37,26721,8,80962,26721,False,no_label
38,24961,13,33527,24961,False,no_label
39,23132,2,1669022,23132,False,chromosome
40,22524,4,242274,22524,False,no_label
41,21554,1,3029025,21554,False,chromosome
42,19754,11,40356,19754,True,plasmid
43,14847,8,80962,14847,False,no_label
44,13711,6,108965,13711,False,no_label
45,13136,9,65579,13136,False,no_label
46,12636,4,242274,12636,False,no_label
47,11016,10,58474,11016,False,no_label
48,10039,16,10039,10039,False,no_label
49,9583,12,37439,9583,False,no_label
50,8535,5,203837,8535,False,no_label
51,7509,13,33527,7509,False,no_label
52,5585,9,65579,5585,False,no_label
53,5204,5,203837,5204,False,no_label
54,4548,6,108965,4548,False,no_label
55,4427,4,242274,4427,False,no_label
56,3960,4,242274,3960,False,no_label
57,3514,17,3514,3514,True,plasmid
58,3491,11,40356,3491,True,plasmid
59,2410,4,242274,2410,False,no_label
60,2308,5,203837,2308,False,no_label
61,2272,10,58474,2272,False,no_label
62,2170,11,40356,2170,True,plasmid
63,2039,2,1669022,2039,False,chromosome
64,1843,22,1843,1843,False,no_label
65,1532,11,40356,1532,True,plasmid
66,1443,19,2400,1443,False,no_label
67,1337,23,1433,1337,False,no_label
68,1332,11,40356,1332,True,plasmid
69,1303,6,108965,1303,False,no_label
70,1262,24,1262,1262,False,no_label
71,1244,4,242274,1244,False,no_label
72,1233,20,2099,1233,False,no_label
73,1149,25,1149,1149,False,no_label
74,1093,10,58474,1093,False,no_label
75,1090,6,108965,1090,False,no_label
76,1066,11,40356,1066,True,plasmid
77,1057,9,65579,1057,False,no_label
78,1009,4,242274,1009,False,no_label
79,975,28,975,975,False,no_label
80,974,26,1141,974,False,no_label
81,974,11,40356,974,True,plasmid
82,957,19,2400,957,False,no_label
83,919,29,919,919,False,no_label
84,816,21,1976,816,False,no_label
85,810,31,810,810,False,no_label
86,757,21,1976,757,False,no_label
87,757,11,40356,757,True,plasmid
88,716,6,108965,716,False,no_label
89,700,30,813,700,False,no_label
90,659,2,1669022,659,False,chromosome
91,651,34,651,651,False,no_label
92,649,6,108965,649,False,no_label
93,596,32,792,596,False,no_label
94,588,10,58474,588,False,no_label
95,586,2,1669022,586,False,chromosome
96,586,1,3029025,586,False,chromosome
97,578,5,203837,578,False,no_label
98,575,20,2099,575,False,no_label
99,575,11,40356,575,True,plasmid
100,559,10,58474,559,False,no_label
101,538,1,3029025,538,False,chromosome
102,508,1,3029025,508,False,chromosome
103,491,8,80962,491,False,no_label
104,476,4,242274,476,False,no_label
105,467,6,108965,467,False,no_label
106,461,37,461,461,False,no_label
107,453,1,3029025,453,False,chromosome
108,445,38,445,445,False,no_label
109,427,5,203837,427,False,no_label
110,427,10,58474,427,False,no_label
111,418,39,418,418,False,no_label
112,416,2,1669022,416,False,chromosome
113,408,40,408,408,False,no_label
114,408,41,408,408,False,no_label
115,403,21,1976,403,False,no_label
116,401,5,203837,401,False,no_label
117,388,11,40356,388,True,plasmid
118,369,6,108965,369,False,no_label
119,365,43,365,365,False,no_label
120,359,3,464043,359,False,no_label
121,359,10,58474,359,False,no_label
122,357,3,464043,357,False,no_label
123,338,3,464043,338,False,no_label
124,338,44,338,338,False,no_label
125,327,2,1669022,327,False,chromosome
126,327,1,3029025,327,False,chromosome
127,316,5,203837,316,False,no_label
128,306,45,306,306,False,no_label
129,303,4,242274,303,False,no_label
130,292,11,40356,292,True,plasmid
131,291,20,2099,291,False,no_label
132,291,11,40356,291,True,plasmid
133,289,11,40356,289,True,plasmid
134,284,47,284,284,False,no_label
135,269,3,464043,269,False,no_label
136,269,5,203837,269,False,no_label
137,267,5,203837,267,False,no_label
138,260,48,260,260,False,no_label
139,260,8,80962,260,False,no_label
140,248,49,248,248,False,no_label
141,248,8,80962,248,False,no_label
142,247,10,58474,247,False,no_label
143,243,5,203837,243,False,no_label
144,235,8,80962,235,False,no_label
145,233,51,233,233,False,no_label
146,233,52,233,233,False,no_label
147,231,2,1669022,231,False,chromosome
148,230,2,1669022,230,False,chromosome
149,227,1,3029025,227,False,chromosome
150,226,54,226,226,False,no_label
151,226,5,203837,226,False,no_label
152,218,6,108965,218,False,no_label
153,217,1,3029025,217,False,chromosome
154,214,4,242274,214,False,no_label
155,213,10,58474,213,False,no_label
156,212,6,108965,212,False,no_label
157,208,53,230,208,False,no_label
158,198,3,464043,198,False,no_label
159,196,32,792,196,False,no_label
160,195,1,3029025,195,False,chromosome
161,193,55,193,193,False,no_label
162,189,4,242274,189,False,no_label
163,188,56,188,188,False,no_label
164,187,1,3029025,187,False,chromosome
165,185,57,185,185,False,no_label
166,183,58,183,183,False,no_label
167,181,4,242274,181,False,no_label
168,180,1,3029025,180,False,chromosome
169,179,2,1669022,179,False,chromosome
170,179,59,179,179,False,no_label
171,177,60,177,177,False,no_label
172,176,4,242274,176,False,no_label
173,175,1,3029025,175,False,chromosome
174,173,62,173,173,False,no_label
175,173,63,173,173,False,no_label
176,170,64,170,170,False,no_label
177,170,65,170,170,False,no_label
178,167,26,1141,167,False,no_label
179,167,1,3029025,167,False,chromosome
180,157,8,80962,157,False,no_label
181,157,4,242274,157,False,no_label
182,155,2,1669022,155,False,chromosome
183,155,4,242274,155,False,no_label
184,154,66,154,154,False,no_label
185,150,8,80962,150,False,no_label
186,149,8,80962,149,False,no_label
187,149,67,149,149,False,no_label
188,149,4,242274,149,False,no_label
189,146,1,3029025,146,False,chromosome
190,146,68,146,146,False,no_label
191,145,70,145,145,False,no_label
192,145,4,242274,145,False,no_label
193,139,71,139,139,False,no_label
194,139,8,80962,139,False,no_label
195,138,5,203837,138,False,no_label
196,137,5,203837,137,False,no_label
197,137,4,242274,137,False,no_label
198,135,72,135,135,False,no_label
199,134,8,80962,134,False,no_label
200,132,5,203837,132,False,no_label
201,132,4,242274,132,False,no_label
202,129,5,203837,129,False,no_label
203,129,5,203837,129,False,no_label
204,129,73,129,129,False,no_label
205,127,1,3029025,127,False,chromosome
206,127,2,1669022,127,False,chromosome
207,125,6,108965,125,False,no_label
208,125,4,242274,125,False,no_label
209,123,8,80962,123,False,no_label
210,122,75,122,122,False,no_label
211,121,4,242274,121,False,no_label
212,119,5,203837,119,False,no_label
213,118,76,118,118,False,no_label
214,113,30,813,113,False,no_label
215,113,11,40356,113,True,plasmid
216,104,4,242274,104,False,no_label
217,104,8,80962,104,False,no_label
218,103,6,108965,103,False,no_label
